code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,universe_source,exclusion_reason
002646,天佑德酒,SZSE,主板,A_SHARE,listed,2011-12-22,False,False,2026-07-07,6.37,41836498.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002647,仁东控股,SZSE,主板,A_SHARE,listed,2011-12-28,False,False,2026-07-07,11.27,332357650.9,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002648,卫星化学,SZSE,主板,A_SHARE,listed,2011-12-28,False,False,2026-07-07,23.69,2194920245.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002649,博彦科技,SZSE,主板,A_SHARE,listed,2012-01-06,False,False,2026-07-07,7.96,98610585.3,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002650,ST加加,SZSE,主板,A_SHARE,listed,2012-01-06,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002651,利君股份,SZSE,主板,A_SHARE,listed,2012-01-06,False,False,2026-07-07,7.46,56422797.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002652,扬子新材,SZSE,主板,A_SHARE,listed,2012-01-19,False,False,2026-07-07,4.36,134441008.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002653,海思科,SZSE,主板,A_SHARE,listed,2012-01-17,False,False,2026-07-07,69.0,728581541.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002654,万润科技,SZSE,主板,A_SHARE,listed,2012-02-17,False,False,2026-07-07,18.18,1631702116.55,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002655,共达电声,SZSE,主板,A_SHARE,listed,2012-02-17,False,False,2026-07-07,39.53,1406165644.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002656,*ST摩登,SZSE,主板,A_SHARE,listed,2012-02-28,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002657,中科金财,SZSE,主板,A_SHARE,listed,2012-02-28,False,False,2026-07-07,17.4,629395558.1,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002658,雪迪龙,SZSE,主板,A_SHARE,listed,2012-03-09,False,False,2026-07-07,7.56,91323038.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002659,凯文教育,SZSE,主板,A_SHARE,listed,2012-03-09,False,False,2026-07-07,3.81,53248780.25,P 教育,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002660,茂硕电源,SZSE,主板,A_SHARE,listed,2012-03-16,False,False,2026-07-07,6.3,46883280.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002661,克明食品,SZSE,主板,A_SHARE,listed,2012-03-16,False,False,2026-07-07,7.31,26949241.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002662,峰璟股份,SZSE,主板,A_SHARE,listed,2012-03-09,False,False,2026-07-07,3.53,98448305.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002663,普邦股份,SZSE,主板,A_SHARE,listed,2012-03-16,False,False,2026-07-07,1.43,69389403.8,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002664,信质集团,SZSE,主板,A_SHARE,listed,2012-03-16,False,False,2026-07-07,18.65,148605768.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002666,德联集团,SZSE,主板,A_SHARE,listed,2012-03-27,False,False,2026-07-07,3.91,44744220.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002667,*ST威领,SZSE,主板,A_SHARE,listed,2012-03-29,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002668,TCL智家,SZSE,主板,A_SHARE,listed,2012-04-16,False,False,2026-07-07,10.52,246996948.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002669,康达新材,SZSE,主板,A_SHARE,listed,2012-04-16,False,False,2026-07-07,15.07,770154002.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002670,国盛证券,SZSE,主板,A_SHARE,listed,2012-04-16,False,False,2026-07-07,11.76,453875618.05,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002671,龙泉股份,SZSE,主板,A_SHARE,listed,2012-04-26,False,False,2026-07-07,3.82,45426129.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002672,东江环保,SZSE,主板,A_SHARE,listed,2012-04-26,False,False,2026-07-07,3.45,93620788.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002673,西部证券,SZSE,主板,A_SHARE,listed,2012-05-03,False,False,2026-07-07,6.54,256661672.35,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002674,兴业科技,SZSE,主板,A_SHARE,listed,2012-05-07,False,False,2026-07-07,26.5,482533972.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002675,东诚药业,SZSE,主板,A_SHARE,listed,2012-05-25,False,False,2026-07-07,12.62,116510764.95,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002676,顺威股份,SZSE,主板,A_SHARE,listed,2012-05-25,False,False,2026-07-07,5.0,96376608.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002677,浙江美大,SZSE,主板,A_SHARE,listed,2012-05-25,False,False,2026-07-07,5.97,47310943.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002678,珠江钢琴,SZSE,主板,A_SHARE,listed,2012-05-30,False,False,2026-07-07,4.2,75310989.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002679,福建金森,SZSE,主板,A_SHARE,listed,2012-06-05,False,False,2026-07-07,7.98,28470616.0,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002681,奋达科技,SZSE,主板,A_SHARE,listed,2012-06-05,False,False,2026-07-07,4.4,251568663.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002682,龙洲股份,SZSE,主板,A_SHARE,listed,2012-06-12,False,False,2026-07-07,4.2,80975427.5,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002683,广东宏大,SZSE,主板,A_SHARE,listed,2012-06-12,False,False,2026-07-07,29.28,346710427.95,B 采矿业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002685,华东重机,SZSE,主板,A_SHARE,listed,2012-06-12,False,False,2026-07-07,6.02,295540545.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002686,亿利达,SZSE,主板,A_SHARE,listed,2012-07-03,False,False,2026-07-07,5.29,57324638.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002687,乔治白,SZSE,主板,A_SHARE,listed,2012-07-13,False,False,2026-07-07,5.32,144944315.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002688,金河生物,SZSE,主板,A_SHARE,listed,2012-07-13,False,False,2026-07-07,4.95,43962699.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002689,ST远智,SZSE,主板,A_SHARE,listed,2012-07-17,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002690,美亚光电,SZSE,主板,A_SHARE,listed,2012-07-31,False,False,2026-07-07,14.55,83450514.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002691,*ST冀凯,SZSE,主板,A_SHARE,listed,2012-07-31,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002692,远程股份,SZSE,主板,A_SHARE,listed,2012-08-08,False,False,2026-07-07,3.72,61530499.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002693,双成药业,SZSE,主板,A_SHARE,listed,2012-08-08,False,False,2026-07-07,9.54,187938489.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002694,*ST顾地,SZSE,主板,A_SHARE,listed,2012-08-16,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002695,煌上煌,SZSE,主板,A_SHARE,listed,2012-09-05,False,False,2026-07-07,10.35,86175540.15,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002696,百洋股份,SZSE,主板,A_SHARE,listed,2012-09-05,False,False,2026-07-07,5.25,80474241.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002697,红旗连锁,SZSE,主板,A_SHARE,listed,2012-09-05,False,False,2026-07-07,4.36,61357949.35,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002698,博实股份,SZSE,主板,A_SHARE,listed,2012-09-11,False,False,2026-07-07,12.75,244599719.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002700,万憬能源,SZSE,主板,A_SHARE,listed,2012-09-21,False,False,2026-07-07,5.95,191535751.05,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002701,奥瑞金,SZSE,主板,A_SHARE,listed,2012-10-11,False,False,2026-07-07,4.83,141148069.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002702,海欣食品,SZSE,主板,A_SHARE,listed,2012-10-11,False,False,2026-07-07,4.43,69513504.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002703,浙江世宝,SZSE,主板,A_SHARE,listed,2012-11-02,False,False,2026-07-07,13.53,465189936.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002705,新宝股份,SZSE,主板,A_SHARE,listed,2014-01-21,False,False,2026-07-07,11.38,90707982.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002706,良信股份,SZSE,主板,A_SHARE,listed,2014-01-21,False,False,2026-07-07,10.03,431336644.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002707,众信旅游,SZSE,主板,A_SHARE,listed,2014-01-23,False,False,2026-07-07,4.7,77620040.0,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002708,光洋股份,SZSE,主板,A_SHARE,listed,2014-01-21,False,False,2026-07-07,12.35,467539312.5,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002709,天赐材料,SZSE,主板,A_SHARE,listed,2014-01-23,False,False,2026-07-07,49.54,5772053645.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002712,思美传媒,SZSE,主板,A_SHARE,listed,2014-01-23,False,False,2026-07-07,4.1,60079532.55,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002713,*ST东易,SZSE,主板,A_SHARE,listed,2014-02-19,True,,,,,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002714,牧原股份,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-07,38.49,2401076659.25,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002715,登云股份,SZSE,主板,A_SHARE,listed,2014-02-19,False,False,2026-07-07,14.73,71917871.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002716,湖南白银,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-07,7.78,1080504550.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002717,*ST岭南,SZSE,主板,A_SHARE,listed,2014-02-19,True,,,,,N 公共环保,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002718,友邦吊顶,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-07,99.86,199962295.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002719,ST麦趣,SZSE,主板,A_SHARE,listed,2014-01-28,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002721,金一文化,SZSE,主板,A_SHARE,listed,2014-01-27,False,False,2026-07-07,2.2,96723761.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002722,物产金轮,SZSE,主板,A_SHARE,listed,2014-01-28,False,False,2026-07-07,12.21,41723767.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002723,小崧股份,SZSE,主板,A_SHARE,listed,2014-01-29,False,False,2026-07-07,8.4,128771155.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002724,海洋王,SZSE,主板,A_SHARE,listed,2014-11-04,False,False,2026-07-07,4.8,40113035.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002725,跃岭股份,SZSE,主板,A_SHARE,listed,2014-01-29,False,False,2026-07-07,11.15,163375972.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002726,ST龙大,SZSE,主板,A_SHARE,listed,2014-06-26,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002727,一心堂,SZSE,主板,A_SHARE,listed,2014-07-02,False,False,2026-07-07,10.19,73757852.15,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002728,特一药业,SZSE,主板,A_SHARE,listed,2014-07-31,False,False,2026-07-07,8.97,194102480.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002729,好利科技,SZSE,主板,A_SHARE,listed,2014-09-12,False,False,2026-07-07,15.73,160907115.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002730,电光科技,SZSE,主板,A_SHARE,listed,2014-10-09,False,False,2026-07-07,26.62,376665668.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002731,*ST萃华,SZSE,主板,A_SHARE,listed,2014-11-04,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002732,燕塘乳业,SZSE,主板,A_SHARE,listed,2014-12-05,False,False,2026-07-07,12.72,21953658.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002733,雄韬股份,SZSE,主板,A_SHARE,listed,2014-12-03,False,False,2026-07-07,26.25,1025846831.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002734,利民股份,SZSE,主板,A_SHARE,listed,2015-01-27,False,False,2026-07-07,16.89,381087927.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002735,王子新材,SZSE,主板,A_SHARE,listed,2014-12-03,False,False,2026-07-07,13.35,930916932.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002736,国信证券,SZSE,主板,A_SHARE,listed,2014-12-29,False,False,2026-07-07,10.36,465868320.3,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002737,葵花药业,SZSE,主板,A_SHARE,listed,2014-12-30,False,False,2026-07-07,12.42,66979925.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002738,中矿资源,SZSE,主板,A_SHARE,listed,2014-12-30,False,False,2026-07-07,61.05,2598070460.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002739,儒意电影,SZSE,主板,A_SHARE,listed,2015-01-22,False,False,2026-07-07,9.91,575581518.0,R 文化传播,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002741,光华科技,SZSE,主板,A_SHARE,listed,2015-02-16,False,False,2026-07-07,32.72,1869088974.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002742,冀衡医药,SZSE,主板,A_SHARE,listed,2015-02-17,False,False,2026-07-07,3.55,59400041.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002743,富煌钢构,SZSE,主板,A_SHARE,listed,2015-02-17,False,False,2026-07-07,3.93,36356625.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002745,木林森,SZSE,主板,A_SHARE,listed,2015-02-17,False,False,2026-07-07,12.15,1098330635.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002746,仙坛股份,SZSE,主板,A_SHARE,listed,2015-02-16,False,False,2026-07-07,5.36,79272940.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002747,埃斯顿,SZSE,主板,A_SHARE,listed,2015-03-20,False,False,2026-07-07,49.0,4459461013.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002748,世龙实业,SZSE,主板,A_SHARE,listed,2015-03-19,False,False,2026-07-07,11.06,64423521.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002749,国光股份,SZSE,主板,A_SHARE,listed,2015-03-20,False,False,2026-07-07,7.87,23004532.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002752,昇兴股份,SZSE,主板,A_SHARE,listed,2015-04-22,False,False,2026-07-07,6.36,94167842.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002753,永东股份,SZSE,主板,A_SHARE,listed,2015-05-19,False,False,2026-07-07,5.93,36274357.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002755,奥赛康,SZSE,主板,A_SHARE,listed,2015-05-15,False,False,2026-07-07,14.63,164895214.95,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002756,永兴材料,SZSE,主板,A_SHARE,listed,2015-05-15,False,False,2026-07-07,58.83,1464260350.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002757,南兴股份,SZSE,主板,A_SHARE,listed,2015-05-27,False,False,2026-07-07,16.74,329564638.4,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002758,浙农股份,SZSE,主板,A_SHARE,listed,2015-05-27,False,False,2026-07-07,7.91,47948313.5,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002759,天际股份,SZSE,主板,A_SHARE,listed,2015-05-28,False,False,2026-07-07,22.87,1079114662.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002760,凤形股份,SZSE,主板,A_SHARE,listed,2015-06-11,False,False,2026-07-07,16.56,80416300.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002761,浙江建投,SZSE,主板,A_SHARE,listed,2015-06-10,False,False,2026-07-07,6.83,63848885.4,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002762,金发拉比,SZSE,主板,A_SHARE,listed,2015-06-10,False,False,2026-07-07,8.18,31089252.05,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002763,汇洁股份,SZSE,主板,A_SHARE,listed,2015-06-10,False,False,2026-07-07,7.17,49424709.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002765,蓝黛科技,SZSE,主板,A_SHARE,listed,2015-06-12,False,False,2026-07-07,7.78,105491518.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002766,索菱股份,SZSE,主板,A_SHARE,listed,2015-06-11,False,False,2026-07-07,3.55,77765425.6,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002767,先锋电子,SZSE,主板,A_SHARE,listed,2015-06-12,False,False,2026-07-07,18.5,62905343.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002768,国恩股份,SZSE,主板,A_SHARE,listed,2015-06-30,False,False,2026-07-07,58.0,692168273.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002769,普路通,SZSE,主板,A_SHARE,listed,2015-06-29,False,False,2026-07-07,6.54,83760238.6,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002771,真视通,SZSE,主板,A_SHARE,listed,2015-06-29,False,False,2026-07-07,13.51,193428506.6,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002772,众兴菌业,SZSE,主板,A_SHARE,listed,2015-06-26,False,False,2026-07-07,12.64,149343448.05,A 农林牧渔,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002773,康弘药业,SZSE,主板,A_SHARE,listed,2015-06-26,False,False,2026-07-07,23.69,240784143.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002774,快意电梯,SZSE,主板,A_SHARE,listed,2017-03-24,False,False,2026-07-07,14.25,132690424.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002775,文科股份,SZSE,主板,A_SHARE,listed,2015-06-29,False,False,2026-07-07,3.2,67403911.1,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002777,久远银海,SZSE,主板,A_SHARE,listed,2015-12-31,False,False,2026-07-07,11.8,70875253.9,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002778,中晟高科,SZSE,主板,A_SHARE,listed,2016-01-06,False,False,2026-07-07,15.31,46134639.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002779,中坚科技,SZSE,主板,A_SHARE,listed,2015-12-09,False,False,2026-07-07,77.85,362480218.9,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002780,三夫户外,SZSE,主板,A_SHARE,listed,2015-12-09,False,False,2026-07-07,12.54,60191142.15,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002782,可立克,SZSE,主板,A_SHARE,listed,2015-12-22,False,False,2026-07-07,18.79,407428883.65,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002783,凯龙股份,SZSE,主板,A_SHARE,listed,2015-12-09,False,False,2026-07-07,7.16,80134248.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002785,万里石,SZSE,主板,A_SHARE,listed,2015-12-23,False,False,2026-07-07,40.81,370489568.8,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002786,银宝山新,SZSE,主板,A_SHARE,listed,2015-12-23,False,False,2026-07-07,7.65,126422519.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002787,华源控股,SZSE,主板,A_SHARE,listed,2015-12-31,False,False,2026-07-07,28.79,634753945.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002788,鹭燕医药,SZSE,主板,A_SHARE,listed,2016-02-18,False,False,2026-07-07,10.21,187672578.3,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002789,*ST建艺,SZSE,主板,A_SHARE,listed,2016-03-11,True,,,,,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002790,瑞尔特,SZSE,主板,A_SHARE,listed,2016-03-08,False,False,2026-07-07,5.54,24814476.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002791,坚朗五金,SZSE,主板,A_SHARE,listed,2016-03-29,False,False,2026-07-07,14.39,71726911.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002792,通宇通讯,SZSE,主板,A_SHARE,listed,2016-03-28,False,False,2026-07-07,31.68,926275102.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002793,罗欣药业,SZSE,主板,A_SHARE,listed,2016-04-15,False,False,2026-07-07,4.69,108680665.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002795,永和智控,SZSE,主板,A_SHARE,listed,2016-04-28,False,False,2026-07-07,6.36,159860113.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002796,世嘉科技,SZSE,主板,A_SHARE,listed,2016-05-10,False,False,2026-07-07,33.71,478323133.3,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002797,第一创业,SZSE,主板,A_SHARE,listed,2016-05-11,False,False,2026-07-07,6.54,582455185.85,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002798,帝欧水华,SZSE,主板,A_SHARE,listed,2016-05-25,False,False,2026-07-07,5.3,109598667.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002799,环球印务,SZSE,主板,A_SHARE,listed,2016-06-08,False,False,2026-07-07,6.02,37877173.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002800,天顺股份,SZSE,主板,A_SHARE,listed,2016-05-30,False,False,2026-07-07,12.76,46718013.3,G 运输仓储,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002801,微光股份,SZSE,主板,A_SHARE,listed,2016-06-22,False,False,2026-07-07,28.83,67382004.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002802,洪汇新材,SZSE,主板,A_SHARE,listed,2016-06-29,False,False,2026-07-07,10.36,38682350.0,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002803,吉宏股份,SZSE,主板,A_SHARE,listed,2016-07-12,False,False,2026-07-07,23.88,344234810.45,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002805,丰元股份,SZSE,主板,A_SHARE,listed,2016-07-07,False,False,2026-07-07,26.33,708400360.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002806,华锋股份,SZSE,主板,A_SHARE,listed,2016-07-26,False,False,2026-07-07,16.65,490382843.1,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002807,江阴银行,SZSE,主板,A_SHARE,listed,2016-09-02,False,False,2026-07-07,3.91,118039506.85,J 金融业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002808,恒久退,SZSE,主板,A_SHARE,delisting_risk,2016-08-12,False,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002809,红墙股份,SZSE,主板,A_SHARE,listed,2016-08-23,False,False,2026-07-07,7.47,103119020.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002810,山东赫达,SZSE,主板,A_SHARE,listed,2016-08-26,False,False,2026-07-07,24.45,289314409.7,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002811,郑中设计,SZSE,主板,A_SHARE,listed,2016-09-08,False,False,2026-07-07,10.91,61489827.95,M 科研服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002812,恩捷股份,SZSE,主板,A_SHARE,listed,2016-09-14,False,False,2026-07-07,67.72,2172943816.75,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002813,路畅科技,SZSE,主板,A_SHARE,listed,2016-10-12,False,False,2026-07-07,19.07,32211072.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002815,崇达技术,SZSE,主板,A_SHARE,listed,2016-10-12,False,False,2026-07-07,15.48,1442973284.2,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002816,*ST和科,SZSE,主板,A_SHARE,listed,2016-10-25,True,,,,,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002817,黄山胶囊,SZSE,主板,A_SHARE,listed,2016-10-25,False,False,2026-07-07,5.99,40807996.45,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002818,富森美,SZSE,主板,A_SHARE,listed,2016-11-09,False,False,2026-07-07,10.43,42527026.65,L 商务服务,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002819,东方中科,SZSE,主板,A_SHARE,listed,2016-11-11,False,False,2026-07-07,19.94,72765147.6,F 批发零售,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
