date,nav,cash_weight,turnover,w_600118,w_600879
2021-02-26,1.0584784836065524,0.7083870967741931,0.0,0.0,0.2916129032258069
2021-03-01,1.0662178961748583,0.7032450896669509,0.0,0.0,0.2967549103330491
2021-03-02,1.0639415983606506,0.7047496790757377,0.0,0.0,0.29525032092426234
2021-03-03,1.0648521174863337,0.7041470713980329,0.0,0.0,0.29585292860196705
2021-03-04,1.0880703551912516,0.6891213389121336,0.0,0.0,0.3108786610878665
2021-03-05,1.0826072404371534,0.6925988225399492,0.0,0.0,0.3074011774600508
2021-03-08,1.0707704918032737,0.7002551020408159,0.0,0.0,0.2997448979591841
2021-03-09,1.0566574453551862,0.7096079276174059,0.0,0.0,0.2903920723825941
2021-03-10,1.05483640710382,0.7108329736728525,0.0,0.0,0.2891670263271476
2021-03-11,1.0598442622950768,0.7074742268041232,0.0,0.0,0.29252577319587675
2021-03-12,1.0543811475409786,0.7111398963730565,0.0,0.0,0.2888601036269435
2021-03-15,1.0571127049180278,0.7093023255813948,0.0,0.0,0.2906976744186051
2021-03-16,1.0589337431693937,0.708082545141874,0.0,0.0,0.29191745485812604
2021-03-17,1.0634863387978089,0.7050513698630132,0.0,0.0,0.2949486301369868
2021-03-18,1.0639415983606504,0.7047496790757376,0.0,0.0,0.2952503209242624
2021-03-19,1.0694047131147488,0.7011494252873558,0.0,0.0,0.29885057471264415
2021-03-22,1.074867827868847,0.697585768742058,0.0,0.0,0.302414231257942
2021-03-23,1.0680389344262242,0.7020460358056262,0.0,0.0,0.29795396419437387
2021-03-24,1.0771441256830547,0.6961115807269649,0.0,0.0,0.3038884192730351
2021-03-25,1.0735020491803224,0.6984732824427476,0.0,0.0,0.30152671755725236
2021-03-26,1.0698599726775901,0.7008510638297868,0.0,0.0,0.2991489361702132
2021-03-29,1.074867827868847,0.6975857687420581,0.0,0.0,0.3024142312579419
2021-03-30,1.0785099043715793,0.6952300548754746,0.0,0.0,0.30476994512452543
2021-03-31,1.0675836748633827,0.7023454157782512,0.0,0.0,0.2976545842217488
2021-04-01,1.0689494535519073,0.7014480408858599,0.0,0.0,0.29855195911414006
2021-04-02,1.0694047131147488,0.701149425287356,0.0,0.0,0.298850574712644
2021-04-06,1.0730467896174811,0.6987696224013573,0.0,0.0,0.30123037759864263
2021-04-07,1.0707704918032734,0.7002551020408161,0.0,0.0,0.29974489795918396
2021-04-08,1.070315232240432,0.7005529561888555,0.0,0.0,0.29944704381114445
2021-04-09,1.0757783469945301,0.6969953449005499,0.0,0.0,0.3030046550994501
2021-04-12,1.073957308743164,0.6981771937261549,0.0,0.0,0.3018228062738451
2021-04-13,1.0571127049180276,0.709302325581395,0.0,0.0,0.2906976744186049
2021-04-14,1.0580232240437106,0.7086919104991392,0.0,0.0,0.2913080895008608
2021-04-15,1.0584784836065524,0.7083870967741934,0.0,0.0,0.29161290322580663
2021-04-16,1.0643968579234924,0.7044482463644138,0.0,0.0,0.29555175363558617
2021-04-19,1.0684941939890662,0.701746910950149,0.0,0.0,0.29825308904985104
2021-04-20,1.0662178961748585,0.7032450896669511,0.0,0.0,0.29675491033304885
2021-04-21,1.0621205601092847,0.7059579939991425,0.0,0.0,0.29404200600085745
2021-04-22,1.0625758196721262,0.7056555269922877,0.0,0.0,0.2943444730077123
2021-04-23,1.0571127049180278,0.709302325581395,0.0,0.0,0.2906976744186049
2021-04-26,1.0566574453551862,0.7096079276174061,0.0,0.0,0.29039207238259396
2021-04-27,1.0511943306010878,0.7132957990472064,0.0,0.0,0.28670420095279364
2021-04-28,1.0557469262295032,0.7102199223803362,0.0,0.0,0.28978007761966385
2021-04-29,1.0571127049180278,0.7093023255813952,0.0,0.0,0.29069767441860483
2021-04-30,1.053925887978137,0.7114470842332612,0.0,0.0,0.28855291576673886
2021-05-06,1.05483640710382,0.7108329736728527,0.0,0.0,0.28916702632714736
2021-05-07,1.05483640710382,0.7108329736728527,0.0,0.0,0.28916702632714736
2021-05-10,1.0525601092896124,0.7123702422145327,0.0,0.0,0.2876297577854673
2021-05-11,1.0584784836065524,0.7083870967741934,0.0,0.0,0.2916129032258066
2021-05-12,1.0593890027322352,0.7077782552642886,0.0,0.0,0.2922217447357114
2021-05-13,1.0589337431693937,0.7080825451418743,0.0,0.0,0.2919174548581257
2021-05-14,1.0666731557376996,0.7029449423815619,0.0,0.0,0.29705505761843803
2021-05-17,1.0634863387978089,0.7050513698630135,0.0,0.0,0.29494863013698647
2021-05-18,1.0694047131147488,0.7011494252873562,0.0,0.0,0.2988505747126438
2021-05-19,1.0694047131147488,0.7011494252873562,0.0,0.0,0.2988505747126438
2021-05-20,1.0657626366120168,0.7035454933788978,0.0,0.0,0.29645450662110223
2021-05-21,1.0612100409836014,0.7065637065637065,0.0,0.0,0.29343629343629357
2021-05-24,1.0630310792349673,0.7053533190578156,0.0,0.0,0.2946466809421843
2021-05-25,1.0675836748633827,0.7023454157782514,0.0,0.0,0.2976545842217486
2021-05-26,1.0703152322404317,0.7005529561888556,0.0,0.0,0.2994470438111444
2021-05-27,1.0703152322404317,0.7005529561888556,0.0,0.0,0.2994470438111444
2021-05-28,1.073957308743164,0.6981771937261549,0.0,0.0,0.3018228062738451
2021-05-31,1.0753230874316886,0.6972904318374256,0.0,0.0,0.3027095681625744
2021-06-01,1.0721362704917978,0.6993630573248405,0.0,0.0,0.3006369426751595
2021-06-02,1.0666731557376994,0.7029449423815619,0.0,0.0,0.29705505761843815
2021-06-03,1.0680389344262238,0.7020460358056263,0.0,0.0,0.2979539641943737
2021-06-04,1.0735020491803222,0.6984732824427478,0.0,0.0,0.3015267175572522
2021-06-07,1.0739573087431638,0.6981771937261548,0.0,0.0,0.30182280627384517
2021-06-08,1.077599385245896,0.6958174904942963,0.0,0.0,0.3041825095057037
2021-06-09,1.0771441256830545,0.6961115807269651,0.0,0.0,0.30388841927303495
2021-06-10,1.0848835382513604,0.6911456147712964,0.0,0.0,0.3088543852287036
2021-06-11,1.0766888661202128,0.6964059196617334,0.0,0.0,0.3035940803382667
2021-06-15,1.0771441256830543,0.696111580726965,0.0,0.0,0.303888419273035
2021-06-16,1.0848835382513602,0.6911456147712963,0.0,0.0,0.3088543852287037
2021-06-17,1.0789651639344202,0.6949367088607591,0.0,0.0,0.3050632911392409
2021-06-18,1.0948992486338736,0.6848232848232844,0.0,0.0,0.31517671517671564
2021-06-21,1.1030939207650212,0.6797358646306227,0.0,0.0,0.32026413536937726
2021-06-22,1.100362363387972,0.6814232519652457,0.0,0.0,0.3185767480347543
2021-06-23,1.1030939207650212,0.6797358646306229,0.0,0.0,0.3202641353693772
2021-06-24,1.0939887295081907,0.685393258426966,0.0,0.0,0.3146067415730341
2021-06-25,1.0948992486338738,0.6848232848232845,0.0,0.0,0.3151767151767155
2021-06-28,1.088980874316934,0.688545150501672,0.0,0.0,0.3114548494983281
2021-06-29,1.0812414617486281,0.693473684210526,0.0,0.0,0.306526315789474
2021-06-30,1.0844282786885187,0.6914357682619644,0.0,0.0,0.3085642317380356
2021-07-01,1.0703152322404312,0.7005529561888555,0.0,0.0,0.29944704381114456
2021-07-02,1.0643968579234915,0.7044482463644137,0.0,0.0,0.29555175363558633
2021-07-05,1.0662178961748576,0.7032450896669509,0.0,0.0,0.29675491033304907
2021-07-06,1.0666731557376992,0.7029449423815617,0.0,0.0,0.29705505761843826
2021-07-07,1.06985997267759,0.7008510638297869,0.0,0.0,0.29914893617021315
2021-07-08,1.073502049180322,0.6984732824427478,0.0,0.0,0.3015267175572523
2021-07-09,1.0703152322404312,0.7005529561888555,0.0,0.0,0.29944704381114456
2021-07-12,1.073502049180322,0.6984732824427478,0.0,0.0,0.3015267175572523
2021-07-13,1.0716810109289558,0.6996601529311806,0.0,0.0,0.3003398470688194
2021-07-14,1.0625758196721253,0.7056555269922876,0.0,0.0,0.2943444730077124
2021-07-15,1.0630310792349669,0.7053533190578155,0.0,0.0,0.2946466809421845
2021-07-16,1.0721362704917974,0.6993630573248404,0.0,0.0,0.30063694267515956
2021-07-19,1.0707704918032728,0.700255102040816,0.0,0.0,0.299744897959184
2021-07-20,1.071225751366114,0.6999575010624731,0.0,0.0,0.3000424989375269
2021-07-21,1.0725915300546387,0.6990662139219013,0.0,0.0,0.3009337860780988
2021-07-22,1.070315232240431,0.7005529561888555,0.0,0.0,0.2994470438111445
2021-07-23,1.0766888661202123,0.6964059196617334,0.0,0.0,0.3035940803382667
2021-07-26,1.07304678961748,0.6987696224013573,0.0,0.0,0.30123037759864263
2021-07-27,1.0775993852458954,0.6958174904942963,0.0,0.0,0.3041825095057037
2021-07-28,1.055746926229502,0.710219922380336,0.0,0.0,0.2897800776196639
2021-07-29,1.0616653005464418,0.7062607204116635,0.0,0.0,0.2937392795883365
2021-07-30,1.0607547814207587,0.7068669527896994,0.0,0.0,0.2931330472103007
2021-08-02,1.0698599726775893,0.7008510638297869,0.0,0.0,0.2991489361702131
2021-08-03,1.0657626366120154,0.7035454933788976,0.0,0.0,0.29645450662110245
2021-08-04,1.0698599726775893,0.7008510638297869,0.0,0.0,0.29914893617021304
2021-08-05,1.0798756830601028,0.694350758853288,0.0,0.0,0.30564924114671194
2021-08-06,1.0830624999999936,0.692307692307692,0.0,0.0,0.30769230769230804
2021-08-09,1.0848835382513595,0.6911456147712962,0.0,0.0,0.30885438522870373
2021-08-10,1.0958097677595562,0.6842542584129618,0.0,0.0,0.31574574158703816
2021-08-11,1.0994518442622885,0.6819875776397513,0.0,0.0,0.3180124223602488
2021-08-12,1.0908019125682995,0.6873956594323869,0.0,0.0,0.31260434056761305
2021-08-13,1.0908019125682995,0.6873956594323869,0.0,0.0,0.31260434056761305
2021-08-16,1.0830624999999936,0.6923076923076918,0.0,0.0,0.3076923076923081
2021-08-17,1.0775993852458952,0.6958174904942962,0.0,0.0,0.3041825095057038
2021-08-18,1.0839730191256767,0.6917261654766902,0.0,0.0,0.30827383452330986
2021-08-19,1.091257172131141,0.6871088861076342,0.0,0.0,0.31289111389236585
2021-08-20,1.0926229508196657,0.6862499999999996,0.0,0.0,0.31375000000000036
2021-08-23,1.0944439890710318,0.6851081530782026,0.0,0.0,0.31489184692179734
2021-08-24,1.0967202868852395,0.6836861768368615,0.0,0.0,0.3163138231631385
2021-08-25,1.097175546448081,0.6834024896265558,0.0,0.0,0.3165975103734442
2021-08-26,1.1035491803278623,0.6794554455445543,0.0,0.0,0.3205445544554457
2021-08-27,1.0980860655737639,0.6828358208955221,0.0,0.0,0.31716417910447786
2021-08-30,1.1030939207650208,0.679735864630623,0.0,0.0,0.32026413536937703
2021-08-31,1.1012728825136546,0.6808598594460519,0.0,0.0,0.3191401405539481
2021-09-01,1.0935334699453487,0.685678601165695,0.0,0.0,0.31432139883430493
2021-09-02,1.1108333333333267,0.6749999999999998,0.0,0.0,0.3250000000000002
2021-09-03,1.1049149590163867,0.6786155747836833,0.0,0.0,0.32138442521631666
2021-09-06,1.1030939207650206,0.679735864630623,0.0,0.0,0.32026413536937703
2021-09-07,1.1040044398907036,0.6791752577319585,0.0,0.0,0.3208247422680414
2021-09-08,1.1158411885245831,0.6719706242350059,0.0,0.0,0.3280293757649941
2021-09-09,1.1172069672131077,0.6711491442542785,0.0,0.0,0.3288508557457215
2021-09-10,1.1090122950819603,0.6761083743842362,0.0,0.0,0.32389162561576373
2021-09-13,1.110378073770485,0.6752767527675275,0.0,0.0,0.3247232472324725
2021-09-14,1.0989965846994467,0.6822700911350454,0.0,0.0,0.31772990886495456
2021-09-15,1.102638661202179,0.6800165152766307,0.0,0.0,0.3199834847233693
2021-09-16,1.0926229508196654,0.6862499999999998,0.0,0.0,0.3137500000000002
2021-09-17,1.0944439890710316,0.6851081530782028,0.0,0.0,0.31489184692179717
2021-09-22,1.0958097677595562,0.6842542584129621,0.0,0.0,0.3157457415870379
2021-09-23,1.108557035519119,0.6763860369609855,0.0,0.0,0.3236139630390145
2021-09-24,1.1049149590163867,0.6786155747836834,0.0,0.0,0.3213844252163166
2021-09-27,1.0917124316939824,0.6868223519599664,0.0,0.0,0.31317764804003356
2021-09-28,1.093078210382507,0.6859641815910036,0.0,0.0,0.31403581840899647
2021-09-29,1.0762336065573703,0.696700507614213,0.0,0.0,0.303299492385787
2021-09-30,1.078509904371578,0.6952300548754746,0.0,0.0,0.3047699451245253
2021-10-08,1.0812414617486272,0.693473684210526,0.0,0.0,0.3065263157894739
2021-10-11,1.0876150956284085,0.6894097948932605,0.0,0.0,0.31059020510673946
2021-10-12,1.08215198087431,0.6928901977282287,0.0,0.0,0.30710980227177137
2021-10-13,1.0789651639344193,0.6949367088607592,0.0,0.0,0.3050632911392408
2021-10-14,1.0835177595628345,0.6920168067226888,0.0,0.0,0.3079831932773112
2021-10-15,1.0853387978142006,0.6908557046979863,0.0,0.0,0.3091442953020137
2021-10-18,1.0926229508196652,0.6862499999999997,0.0,0.0,0.3137500000000003
2021-10-19,1.0912571721311406,0.6871088861076342,0.0,0.0,0.3128911138923658
2021-10-20,1.0971755464480806,0.6834024896265557,0.0,0.0,0.3165975103734443
2021-10-21,1.1008176229508129,0.681141439205955,0.0,0.0,0.31885856079404495
2021-10-22,1.0971755464480806,0.6834024896265557,0.0,0.0,0.3165975103734443
2021-10-25,1.1030939207650203,0.6797358646306229,0.0,0.0,0.32026413536937715
2021-10-26,1.099451844262288,0.6819875776397512,0.0,0.0,0.31801242236024885
2021-10-27,1.098541325136605,0.6825528387898877,0.0,0.0,0.3174471612101123
2021-10-28,1.0712257513661132,0.699957501062473,0.0,0.0,0.30004249893752694
2021-10-29,1.0775993852458945,0.6958174904942962,0.0,0.0,0.3041825095057038
2021-11-01,1.087615095628408,0.6894097948932605,0.0,0.0,0.31059020510673957
2021-11-02,1.0953545081967142,0.6845386533665831,0.0,0.0,0.3154613466334168
2021-11-03,1.0962650273223975,0.6839700996677738,0.0,0.0,0.3160299003322262
2021-11-04,1.103549180327862,0.6794554455445542,0.0,0.0,0.32054455445544583
2021-11-05,1.1030939207650206,0.6797358646306229,0.0,0.0,0.3202641353693771
2021-11-08,1.101728142076496,0.6805785123966939,0.0,0.0,0.31942148760330613
2021-11-09,1.1049149590163865,0.6786155747836833,0.0,0.0,0.32138442521631677
2021-11-10,1.1099228142076434,0.6755537325676781,0.0,0.0,0.32444626743232186
2021-11-11,1.1085570355191188,0.6763860369609853,0.0,0.0,0.3236139630390147
2021-11-12,1.1185727459016324,0.6703296703296701,0.0,0.0,0.32967032967032994
2021-11-15,1.1135648907103755,0.6733442354865082,0.0,0.0,0.3266557645134917
2021-11-16,1.1017281420764957,0.6805785123966939,0.0,0.0,0.3194214876033061
2021-11-17,1.1058254781420693,0.678056813503499,0.0,0.0,0.32194318649650094
2021-11-18,1.1058254781420693,0.678056813503499,0.0,0.0,0.32194318649650094
2021-11-19,1.1235806010928888,0.667341977309562,0.0,0.0,0.332658022690438
2021-11-22,1.1222148224043642,0.6681541582150097,0.0,0.0,0.33184584178499027
2021-11-23,1.1235806010928888,0.6673419773095619,0.0,0.0,0.3326580226904381
2021-11-24,1.1181174863387904,0.6706026058631918,0.0,0.0,0.3293973941368083
2021-11-25,1.1172069672131073,0.6711491442542783,0.0,0.0,0.32885085574572176
2021-11-26,1.1112885928961675,0.6747234739860708,0.0,0.0,0.3252765260139292
2021-11-29,1.1140201502732168,0.6730690641601957,0.0,0.0,0.3269309358398043
2021-11-30,1.122670081967206,0.6678832116788316,0.0,0.0,0.33211678832116837
2021-12-01,1.126312158469938,0.6657235246564264,0.0,0.0,0.33427647534357363
2021-12-02,1.1199385245901567,0.6695121951219507,0.0,0.0,0.3304878048780493
2021-12-03,1.1326857923497196,0.6619774919614143,0.0,0.0,0.33802250803858575
2021-12-06,1.1285884562841457,0.6643807987091563,0.0,0.0,0.33561920129084366
2021-12-07,1.119483265027315,0.6697844652297676,0.0,0.0,0.33021553477023236
2021-12-08,1.1354173497267686,0.6603849238171605,0.0,0.0,0.3396150761828395
2021-12-09,1.1322305327868778,0.6622436670687568,0.0,0.0,0.33775633293124313
2021-12-10,1.1249463797814132,0.6665317685147707,0.0,0.0,0.3334682314852293
2021-12-13,1.1131096311475335,0.6736196319018398,0.0,0.0,0.3263803680981602
2021-12-14,1.112654371584692,0.6738952536824871,0.0,0.0,0.3261047463175129
2021-12-15,1.1094675546448012,0.6758309396799337,0.0,0.0,0.3241690603200663
2021-12-16,1.1131096311475335,0.6736196319018398,0.0,0.0,0.3263803680981602
2021-12-17,1.106735997267752,0.677498971616618,0.0,0.0,0.32250102838338196
2021-12-20,1.100817622950812,0.6811414392059547,0.0,0.0,0.3188585607940453
2021-12-21,1.1030939207650197,0.6797358646306225,0.0,0.0,0.3202641353693775
2021-12-22,1.1071912568305933,0.6772203947368414,0.0,0.0,0.3227796052631586
2021-12-23,1.1076465163934348,0.676942046855733,0.0,0.0,0.32305795314426705
2021-12-24,1.1003623633879702,0.6814232519652454,0.0,0.0,0.3185767480347545
2021-12-27,1.1021834016393364,0.680297397769516,0.0,0.0,0.31970260223048397
2021-12-28,1.1017281420764948,0.6805785123966934,0.0,0.0,0.3194214876033065
2021-12-29,1.1094675546448007,0.6758309396799336,0.0,0.0,0.3241690603200664
2021-12-30,1.114020150273216,0.6730690641601955,0.0,0.0,0.32693093583980454
2021-12-31,1.116751707650265,0.6714227476559308,0.0,0.0,0.3285772523440692
2022-01-04,1.1162964480874236,0.6716965742251215,0.0,0.0,0.3283034257748784
2022-01-05,1.1026386612021777,0.6800165152766302,0.0,0.0,0.31998348472336985
2022-01-06,1.101272882513653,0.6808598594460513,0.0,0.0,0.3191401405539486
2022-01-07,1.091712431693981,0.6868223519599659,0.0,0.0,0.31317764804003406
2022-01-10,1.0939887295081885,0.6853932584269655,0.0,0.0,0.3146067415730344
2022-01-11,1.0930782103825054,0.685964181591003,0.0,0.0,0.31403581840899697
2022-01-12,1.0958097677595546,0.6842542584129615,0.0,0.0,0.3157457415870385
2022-01-13,1.0912571721311395,0.6871088861076339,0.0,0.0,0.3128911138923661
2022-01-14,1.090801912568298,0.6873956594323867,0.0,0.0,0.3126043405676133
2022-01-17,1.0962650273223962,0.6839700996677734,0.0,0.0,0.31602990033222655
2022-01-18,1.0939887295081885,0.6853932584269656,0.0,0.0,0.31460674157303437
2022-01-19,1.0917124316939808,0.686822351959966,0.0,0.0,0.313177648040034
2022-01-20,1.0844282786885164,0.6914357682619641,0.0,0.0,0.3085642317380359
2022-01-21,1.0803309426229426,0.6940581542351447,0.0,0.0,0.3059418457648552
2022-01-24,1.0830624999999918,0.6923076923076917,0.0,0.0,0.30769230769230826
2022-01-25,1.0725915300546367,0.6990662139219009,0.0,0.0,0.30093378607809906
2022-01-26,1.0739573087431613,0.6981771937261545,0.0,0.0,0.30182280627384545
2022-01-27,1.0653073770491723,0.7038461538461532,0.0,0.0,0.29615384615384677
2022-01-28,1.066673155737697,0.7029449423815615,0.0,0.0,0.29705505761843853
2022-02-07,1.0707704918032706,0.7002551020408156,0.0,0.0,0.29974489795918435
2022-02-08,1.0753230874316857,0.6972904318374251,0.0,0.0,0.3027095681625748
2022-02-09,1.0785099043715762,0.6952300548754742,0.0,0.0,0.3047699451245259
2022-02-10,1.0771441256830516,0.6961115807269647,0.0,0.0,0.3038884192730354
2022-02-11,1.0707704918032703,0.7002551020408156,0.0,0.0,0.2997448979591844
2022-02-14,1.073957308743161,0.6981771937261544,0.0,0.0,0.3018228062738456
2022-02-15,1.0762336065573688,0.6967005076142124,0.0,0.0,0.3032994923857876
2022-02-16,1.0753230874316857,0.6972904318374251,0.0,0.0,0.3027095681625749
2022-02-17,1.0771441256830518,0.6961115807269646,0.0,0.0,0.30388841927303545
2022-02-18,1.0762336065573688,0.6967005076142124,0.0,0.0,0.3032994923857876
2022-02-21,1.078965163934418,0.6949367088607588,0.0,0.0,0.3050632911392413
2022-02-22,1.0771441256830518,0.6961115807269646,0.0,0.0,0.30388841927303545
2022-02-23,1.0803309426229424,0.6940581542351445,0.0,0.0,0.30594184576485545
2022-02-24,1.0862493169398824,0.6902766135792113,0.0,0.0,0.3097233864207887
2022-02-25,1.0812414617486257,0.6934736842105255,0.0,0.0,0.30652631578947453
2022-02-28,1.0821519808743087,0.692890197728228,0.0,0.0,0.307109802271772
2022-03-01,1.0867045765027241,0.6899874319229149,0.0,0.0,0.31001256807708505
2022-03-02,1.083973019125675,0.6917261654766896,0.0,0.0,0.30827383452331036
2022-03-03,1.0803309426229428,0.6940581542351446,0.0,0.0,0.3059418457648554
2022-03-04,1.0744125683060028,0.6978813559322026,0.0,0.0,0.30211864406779737
2022-03-07,1.0684941939890629,0.7017469109501484,0.0,0.0,0.29825308904985165
2022-03-08,1.0580232240437077,0.7086919104991387,0.0,0.0,0.29130808950086134
2022-03-09,1.0475522540983526,0.715775749674054,0.0,0.0,0.28422425032594606
2022-03-10,1.0493732923497188,0.7145336225596521,0.0,0.0,0.2854663774403479
2022-03-11,1.0516495901639265,0.7129870129870122,0.0,0.0,0.2870129870129879
2022-03-14,1.0484627732240357,0.7151541467650882,0.0,0.0,0.28484585323491185
2022-03-15,1.0284313524590085,0.7290836653386445,0.0,0.0,0.2709163346613554
2022-03-16,1.0352602459016313,0.7242744063324531,0.0,0.0,0.27572559366754695
2022-03-17,1.0357155054644729,0.7239560439560432,0.0,0.0,0.2760439560439568
2022-03-18,1.0389023224043634,0.7217353198948283,0.0,0.0,0.2782646801051717
2022-03-21,1.0425443989070955,0.7192139737991258,0.0,0.0,0.28078602620087423
2022-03-22,1.042089139344254,0.7195281782437737,0.0,0.0,0.2804718217562263
2022-03-23,1.0470969945355109,0.7160869565217383,0.0,0.0,0.28391304347826174
2022-03-24,1.0448206967213032,0.7176470588235285,0.0,0.0,0.2823529411764715
2022-03-25,1.0407233606557293,0.720472440944881,0.0,0.0,0.27952755905511895
2022-03-28,1.0398128415300463,0.7211033274956209,0.0,0.0,0.27889667250437916
2022-03-29,1.0379918032786801,0.7223684210526307,0.0,0.0,0.2776315789473693
2022-03-30,1.0416338797814124,0.7198426573426564,0.0,0.0,0.28015734265734354
2022-03-31,1.0398128415300463,0.7211033274956209,0.0,0.0,0.27889667250437916
2022-04-01,1.0384470628415217,0.7220517316966234,0.0,0.0,0.2779482683033766
2022-04-06,1.0416338797814124,0.7198426573426564,0.0,0.0,0.2801573426573436
2022-04-07,1.0352602459016311,0.7242744063324529,0.0,0.0,0.2757255936675471
2022-04-08,1.0348049863387896,0.724593048834139,0.0,0.0,0.275406951165861
2022-04-11,1.0261550546448006,0.73070097604259,0.0,0.0,0.26929902395740996
2022-04-12,1.0329839480874234,0.7258704275011009,0.0,0.0,0.27412957249889913
2022-04-13,1.0329839480874234,0.7258704275011009,0.0,0.0,0.27412957249889913
2022-04-14,1.0348049863387896,0.724593048834139,0.0,0.0,0.275406951165861
2022-04-15,1.0320734289617404,0.7265108072342293,0.0,0.0,0.27348919276577066
2022-04-18,1.0357155054644727,0.7239560439560431,0.0,0.0,0.276043956043957
2022-04-19,1.0375365437158388,0.7226853883282132,0.0,0.0,0.2773146116717868
2022-04-20,1.0338944672131067,0.7252311756935261,0.0,0.0,0.2747688243064738
2022-04-21,1.027065573770484,0.7300531914893609,0.0,0.0,0.2699468085106392
2022-04-22,1.0247892759562762,0.7316748111950235,0.0,0.0,0.2683251888049764
2022-04-25,1.002936816939883,0.7476168860644568,0.0,0.0,0.25238311393554325
2022-04-26,0.9938316256830524,0.7544663307375163,0.0,0.0,0.24553366926248363
2022-04-27,1.001115778688517,0.7489768076398355,0.0,0.0,0.2510231923601645
2022-04-28,0.9961079234972602,0.7527422303473483,0.0,0.0,0.24725776965265164
2022-04-29,1.0093945600238994,0.375,0.3675608656447241,0.25,0.375
2022-05-05,1.0292345975873027,0.36777131365024374,0.0,0.2515757154788385,0.38065297087091776
2022-05-06,1.0235021101278545,0.369831147648223,0.0,0.24997466028609072,0.3801941920656863
2022-05-09,1.0416798391432924,0.3633774464909204,0.0,0.2554262479958374,0.3811963055132422
2022-05-10,1.041399762961266,0.3634751739645261,0.0,0.2552260008082391,0.3812988252272348
2022-05-11,1.0331183860448976,0.3663887557534111,0.0,0.2537475955495322,0.3798636486970567
2022-05-12,1.0375250487757681,0.3648325989387937,0.0,0.25563926836480777,0.3795281326963985
2022-05-13,1.039513785868635,0.3641346225078317,0.0,0.2551501942396719,0.3807151832524965
2022-05-16,1.0376560125946845,0.3647865529757365,0.0,0.2531777925943328,0.3820356544299307
2022-05-17,1.037936088776711,0.364688119145256,0.0,0.2533793147446508,0.38193256611009313
2022-05-18,1.0466466542382165,0.3616530549982637,0.0,0.2576928538389404,0.38065409116279586
2022-05-19,1.0431829800536614,0.362853849465116,0.0,0.2558636467186501,0.3812825038162339
2022-05-20,1.0496438617868569,0.3606203720989569,0.0,0.25602312025819407,0.383356507642849
2022-05-23,1.0523418636068873,0.35969581093313185,0.0,0.25856047378582137,0.38174371528104684
2022-05-24,1.028860835677138,0.3679049166643029,0.0,0.2545254140444863,0.37756966929121083
2022-05-25,1.0407368505969774,0.3637066947248363,0.0,0.25538857069468723,0.38090473458047647
2022-05-26,1.0638914499818253,0.3557909597031057,0.0,0.256016802302087,0.38819223799480723
2022-05-27,1.062668385253483,0.3562004528051068,0.0,0.25578434291332325,0.38801520428156994
2022-05-30,1.0883436702765703,0.34779727244866687,0.0,0.2581136990499541,0.394089028501379
2022-05-31,1.0859720970014413,0.34855680091056707,0.0,0.25893527792394333,0.3925079211654896
2022-06-01,1.085411944637388,0.3487366818460971,0.0,0.2585528340434994,0.3927104841104035
2022-06-02,1.088455504548903,0.3477615377266492,0.0,0.2600170431911055,0.3922214190822452
2022-06-06,1.097268830010644,0.34496829733629686,0.0,0.26354403773564666,0.3914876649280565
2022-06-07,1.0918819006426803,0.3466702395068224,0.0,0.26112490108615993,0.3922048594070177
2022-06-08,1.0827975732710098,0.34957869259485586,0.0,0.25982374895414934,0.39059755845099475
2022-06-09,1.0701186078958682,0.3537205663148284,0.0,0.25910718509188324,0.3871722485932884
2022-06-10,1.082760295180232,0.3495907281546142,0.0,0.25918602264959184,0.391223249195794
2022-06-13,1.083180409453272,0.34945513850275345,0.0,0.25947334923234405,0.3910715122649025
2022-06-14,1.075393702991499,0.3519854718843882,0.0,0.259659278926182,0.3883552491894298
2022-06-15,1.077811628629503,0.35119583975010116,0.0,0.2619351879157246,0.3868689723341742
2022-06-16,1.074105156353699,0.35240773007174375,0.0,0.2606226609002647,0.38696960902799155
2022-06-17,1.075188182991028,0.3520527531803437,0.0,0.26075087379469025,0.3871963730249661
2022-06-20,1.0788291733573738,0.350864594096004,0.0,0.2632457997879008,0.38588960611609524
2022-06-21,1.071668101169112,0.353209132189361,0.0,0.2626527398078489,0.38413812800279007
2022-06-22,1.0551799035179308,0.35872836352074255,0.0,0.26118291506060726,0.38008872141865013
2022-06-23,1.078894655266832,0.3508432988903316,0.0,0.26206164278933763,0.3870950583203308
2022-06-24,1.0850009046364455,0.34886879669081505,0.0,0.2607158599021259,0.3904153434070591
2022-06-27,1.0818263809060142,0.34989252128604487,0.0,0.2616103535031804,0.38849712521077473
2022-06-28,1.094468068190378,0.3458510768932913,0.0,0.2616594347934815,0.39248948831322716
2022-06-29,1.0783254286306814,0.35102850211891257,0.0,0.25921305594870486,0.3897584419323826
2022-06-30,1.0787082648129436,0.35090392125122094,0.0,0.25886142026449666,0.3902346584842824
2022-07-01,1.075319146809944,0.3520098764463496,0.0,0.25837498885296234,0.38961513470068804
2022-07-04,1.088035390275863,0.3478958160662319,0.0,0.2597313195788588,0.3923728643549093
2022-07-05,1.087186087457686,0.34816759005269626,0.0,0.25671402403811444,0.3951183859091893
2022-07-06,1.0823311066350951,0.34972935517465487,0.0,0.2564423166689477,0.39382832815639746
