date,nav,cash_weight,turnover,w_600111,w_000831,w_600392,w_600118,w_600879
2022-11-18,2.277396473811809,0.2126744786530227,0.0,0.20435094714766452,0.032589922924636874,0.20798667535548623,0.16838159180219786,0.17401638411699186
2022-11-21,2.275916496253937,0.21281277610640315,0.0,0.20248535826537925,0.03277542750334722,0.20723314753380181,0.16979778178231708,0.17489550880875152
2022-11-22,2.2654890897437525,0.21379229321688875,0.0,0.20229304478978966,0.034023502661648615,0.2043178898637468,0.17269423396083744,0.17287903550708877
2022-11-23,2.2687230972351067,0.2134875377010218,0.0,0.20296699008398023,0.0335095920174332,0.20640422635128566,0.16946226430800457,0.17416938953827454
2022-11-24,2.2394391169932923,0.21627920316246285,0.0,0.2048899144164867,0.03229754023638606,0.2082000131820869,0.1652596667595617,0.17307366224301576
2022-11-25,2.231096349155927,0.21708793882316957,0.0,0.20402516535487003,0.0316788420827096,0.20716527541722102,0.16632193946407206,0.17372083885795772
2022-11-28,2.22727959704606,0.2174599490771264,0.0,0.2031495222074493,0.031970163671250246,0.2061580042518199,0.16593934045493017,0.17532302033742397
2022-11-29,2.262577883961035,0.21406737473550763,0.0,0.20536768800560595,0.031870018128266675,0.2096468745175513,0.16517608837213493,0.17387195624093357
2022-11-30,2.2786501918699975,0.21255746471408865,0.0,0.20575553071566924,0.03147145629332783,0.20742838533751642,0.16937655419978048,0.17341060873961728
2022-12-01,2.2869877135058716,0.21178255785715439,0.0,0.20603959680738806,0.03262638157911941,0.20888336314905173,0.16839785540506447,0.17227024520222195
2022-12-02,2.2663442247423244,0.21371162529788545,0.0,0.2047855664534308,0.03244796030446231,0.20751340973156732,0.1689840335744209,0.17255740463823316
2022-12-05,2.325901202355509,0.20823932988368088,0.0,0.2062688395557022,0.03349918125168308,0.2097370234994206,0.17161837323836832,0.17063725257114498
2022-12-06,2.316893855227603,0.20904889823128237,0.0,0.2060499206743152,0.033629415424195445,0.20982486632373626,0.17014626335644684,0.1713006359900239
2022-12-07,2.303408901757445,0.21027274288321796,0.0,0.20701925376656116,0.03325329038857504,0.2106141693224615,0.1695643484989321,0.1692761951402523
2022-12-08,2.2799831097136503,0.2124331999174277,0.0,0.20747055893096547,0.033025710408327365,0.2107080204730828,0.1689152102273642,0.16744730004283245
2022-12-09,2.2841877285395387,0.21204216348007343,0.0,0.21035428630500444,0.0337257212926946,0.2134196146444535,0.1643367323477258,0.16612148193004814
2022-12-12,2.2569637667919413,0.21459985972331652,0.0,0.20652341468876764,0.033537986425943495,0.2098696168825518,0.16734384882375733,0.16812527345566317
2022-12-13,2.2826874610187025,0.21218152551554692,0.0,0.21415882328857133,0.033555152162436784,0.21178760081395842,0.16335905788437793,0.16495784033510855
2022-12-14,2.27177946789538,0.213200319220626,0.0,0.21302482892905905,0.03308687172050702,0.21072691379105407,0.16523432519826292,0.16472674114049085
2022-12-15,2.269350153389965,0.21342854782927356,0.0,0.2117296348938606,0.0338202144547071,0.2112496108358985,0.16410073062550937,0.16567126136075094
2022-12-16,2.230107078817992,0.21718423853031876,0.0,0.2110500557328787,0.033655822242638876,0.20937358514484689,0.16483992692270924,0.1638963714266075
2022-12-19,2.196121628495773,0.2205452109161684,0.0,0.20876558671728426,0.032824411709323854,0.20954345227173252,0.164005426806658,0.164315911578833
2022-12-20,2.2058233712882234,0.21957519992695407,0.0,0.2087546556870925,0.03316869692140462,0.20816332015271577,0.16358369525155594,0.16675443206027707
2022-12-21,2.175552728948486,0.22263036942720227,0.0,0.20839782543311017,0.03284152427059944,0.20780548022646755,0.15978434840316624,0.1685404522394543
2022-12-22,2.147404682844905,0.22554859436764163,0.0,0.20731696013976422,0.03306713201188941,0.20472059165380022,0.16103246715470898,0.16831425467219546
2022-12-23,2.1595784436378858,0.22427715426639705,0.0,0.2078331999571779,0.03317612615064655,0.20903038750756073,0.16020121582710112,0.16548191629111667
2022-12-26,2.192273791801353,0.22093230761846705,0.0,0.20780418577695367,0.0331529474809013,0.20760452198837978,0.16060045523022987,0.16990558190506835
2022-12-27,2.2124135908402924,0.21892114103773963,0.0,0.20813282845768552,0.0335670379262475,0.21165754795072045,0.15936252844965626,0.16835891617795062
2022-12-28,2.2045628378162667,0.21970074948461327,0.0,0.2054904406945455,0.03301803198326446,0.21241128973849271,0.15963026529762778,0.16974922280145638
2022-12-29,2.21103984887504,0.21905715901076594,0.0,0.20505304689945292,0.03306059538399075,0.2091969623369077,0.1593868177931295,0.1742454185757532
2022-12-30,2.1998989356057432,0.22016652670491665,0.0,0.20402396275364232,0.03270805455976038,0.2064251926571899,0.1610201273096809,0.17565613601480992
2023-01-03,2.251352402547765,0.21513473732768196,0.0,0.20509869466421493,0.03409057985485358,0.20889524766069897,0.16100940954616189,0.17577133094638858
2023-01-04,2.2391666351406054,0.21630552195314656,0.0,0.20402108701866428,0.033165986732210405,0.20626806065774167,0.1629924229788709,0.17724692065936618
2023-01-05,2.2582446863980326,0.2144781345757102,0.0,0.20495610950321205,0.03309035671044928,0.20945199748851165,0.16227389445551907,0.17574950726659777
2023-01-06,2.270589419937407,0.21331206051665286,0.0,0.20816863552206247,0.033191405851891335,0.21202517484596933,0.160300176861064,0.17300254640235999
2023-01-09,2.277170031633827,0.21269562703960765,0.0,0.20964433417294412,0.033327330962932195,0.21570585053591382,0.15867607073171258,0.16995078655688967
2023-01-10,2.263039968310002,0.21402366486521207,0.0,0.20990820086336037,0.03337989494910442,0.2151160434402329,0.15733058753674167,0.17024160834534857
2023-01-11,2.2602890020424997,0.21428415008721657,0.0,0.2103246604954017,0.033488646852731625,0.21642193367078563,0.15606015061818954,0.16942045827567498
2023-01-12,2.259799740850821,0.21433054398519535,0.0,0.2102896880694548,0.033310944715827635,0.21512611700556436,0.156971281626135,0.16997142459782286
2023-01-13,2.2677464882339287,0.2135794764834389,0.0,0.21075618490850004,0.033475521791330794,0.2151155773658269,0.15744119521559924,0.16963204423530404
2023-01-16,2.293870748077074,0.2111470788666625,0.0,0.21097327864643126,0.033439509860290914,0.215752056907005,0.1589613360069604,0.16972673971265
2023-01-17,2.2989889753095705,0.21067700322005267,0.0,0.21176977693745025,0.033164126934616366,0.21571165782361842,0.15882303809331808,0.1698543969909442
2023-01-18,2.3056042814475117,0.21007252270111065,0.0,0.21068870324062705,0.03311667627338919,0.21465406538268775,0.160588780767219,0.17087925163496648
2023-01-19,2.314873609124244,0.20923134025334345,0.0,0.21204567573666327,0.03309810197530065,0.21423144711985534,0.16044535089616846,0.17094808401866873
2023-01-20,2.36958041161549,0.20440078985289745,0.0,0.21705466094489556,0.03556457309269268,0.2168259951985684,0.1579264487230251,0.1682275321879208
2023-01-30,2.4247814863876864,0.19974752796208084,0.0,0.2152646411342108,0.03700479450584527,0.21786838869146236,0.1573292381711045,0.17278540953529628
2023-01-31,2.434940963255628,0.19891410718499314,0.0,0.21361929533987833,0.037076251133655265,0.21862082384111145,0.15707992081810682,0.17468960168225495
2023-02-01,2.5089718586484637,0.1930448546421989,0.0,0.21993349657811634,0.03820046669760141,0.22439775797416536,0.15349866319328886,0.17092476091462916
2023-02-02,2.487367885972812,0.19472154098537497,0.0,0.2189179903119474,0.03870028732483325,0.22472031541049606,0.15403479678756982,0.16890506917977857
2023-02-03,2.4559562548159417,0.19721202558245832,0.0,0.21556940387520582,0.038586196060608494,0.22018187690142407,0.15714853103298984,0.17130196654731342
2023-02-06,2.4496005713205857,0.19772370786680904,0.0,0.21486610821917737,0.039243077793757394,0.21910163641927266,0.15755626539454226,0.17150920430644118
2023-02-07,2.446356542389025,0.1979859024478775,0.0,0.21329179662970915,0.03880954773646696,0.22132150774513173,0.15661707531707017,0.17197417012374452
2023-02-08,2.409198337429581,0.20103953262350172,0.0,0.2130322184821434,0.038449401642276615,0.2199772757646671,0.15697531098843168,0.1705262604989795
2023-02-09,2.4367631534747956,0.1987653609516754,0.0,0.2131609034434391,0.038393611204493604,0.21942580302720247,0.15831850497607308,0.17193581639711641
2023-02-10,2.4222134488809544,0.1999593008526659,0.0,0.2112115501069255,0.03819739591888259,0.21740345960638122,0.1600197954361347,0.17320849807901004
2023-02-13,2.449986461953325,0.19769256494911502,0.0,0.21059948297494813,0.0378541777094477,0.2164526317247452,0.16070096031734593,0.17670018232439796
2023-02-14,2.449774002738633,0.19770971004374527,0.0,0.21366264434840976,0.03759705591854277,0.2167466376313672,0.1597032634286115,0.1745806886293235
2023-02-15,2.4437207528890963,0.19819944941808232,0.0,0.21046941317529824,0.03685302657156873,0.21438641890251997,0.16293844968599075,0.17715324224654
2023-02-16,2.3879276018912092,0.20283031502737603,0.0,0.20936801306372047,0.0365441566524084,0.21290115545571825,0.16314762630341453,0.17520873349736238
2023-02-17,2.386023215227374,0.20299220253311956,0.0,0.21052636914546383,0.03672083435495482,0.21292978710752236,0.16050807306523052,0.17632273379370889
2023-02-20,2.4128726664929263,0.20073338907607896,0.0,0.2118783952345116,0.036877461752730496,0.21503148225999996,0.16111858449808816,0.1743606871785909
2023-02-21,2.4799124309521576,0.19530693975681934,0.0,0.21524770152642445,0.036927249802372185,0.21370467780632227,0.16682306388212448,0.17199036722593722
2023-02-22,2.5199876173148437,0.19220098718986978,0.0,0.20922555717895028,0.03587734642576177,0.20843319179100542,0.18062643511594548,0.17363648229846723
2023-02-23,2.518348073245628,0.19232611762437668,0.0,0.21030093726671478,0.03535913619792494,0.20963984710520622,0.18277781043440222,0.1695961513713752
2023-02-24,2.535681576596937,0.19101140782991544,0.0,0.2072131116284171,0.03557721538817554,0.20621246564626117,0.18765316200613089,0.17233263750109978
2023-02-27,2.5280275643757886,0.19158972575275435,0.0,0.2041701695936861,0.03463204731004844,0.20483645126023922,0.19122762492368744,0.17354398115958442
2023-02-28,2.5360711868051915,0.19098206322998046,0.0,0.20524433392062566,0.034808444708277424,0.20498437886568502,0.18938331144993814,0.1745974678254932
2023-03-01,2.5619429927566153,0.1890534290277136,0.0,0.20523108430527917,0.03485190234858914,0.20475662540631645,0.19372629861118837,0.17238066030091329
2023-03-02,2.4892747106020803,0.19457238114029307,0.0,0.20215947798807402,0.03358053945681768,0.19813871020317927,0.19460287550192298,0.1769460157097129
2023-03-03,2.507263853137723,0.1931763612146471,0.0,0.20056389625234944,0.03361158644809083,0.19577587238730684,0.1979511380976094,0.17892114559999636
2023-03-06,2.496075008800138,0.19404228881205965,0.0,0.1974540889430295,0.03316297513134337,0.19435736135462098,0.20009610245124476,0.18088718330770173
2023-03-07,2.4514312141258077,0.19757605474028372,0.0,0.19681970056827353,0.03320159222640607,0.194183720374577,0.2004376797551313,0.17778125233532838
2023-03-08,2.4649627284789752,0.19649145285577152,0.0,0.1973630303274032,0.032787302989958696,0.19393835447886104,0.19719251485976533,0.1822273444882402
2023-03-09,2.4717827909521666,0.1959493000465402,0.0,0.19608242754160443,0.032447650766227666,0.1938124208050678,0.20139419193388236,0.1803140089066775
2023-03-10,2.451853672783364,0.19754201204198674,0.0,0.1941886906848246,0.03190392410156294,0.19167525883914302,0.2069394940165256,0.1777506203159571
2023-03-13,2.4691533277860103,0.19615797135954005,0.0,0.19378602208889448,0.031609123321208084,0.18978617518481902,0.21050808149558395,0.1781526265499545
2023-03-14,2.483117117008515,0.1950548785784475,0.0,0.18844669245471696,0.03116560273301482,0.18641084109775258,0.22083513088983114,0.17808685424623696
2023-03-15,2.4761648568045094,0.19560252881514795,0.0,0.18904926332537383,0.031253105541650186,0.18829572368625794,0.21838588447584853,0.17741349415572166
2023-03-16,2.4117295535156487,0.20082853280464952,0.0,0.1896493797863639,0.03097533238025453,0.18857372362350644,0.21360215003053995,0.17637088137468557
2023-03-17,2.4535946064570124,0.19740184726504295,0.0,0.18915699627841107,0.030635083576449416,0.18604315185335418,0.21440176933091712,0.18236115169582529
2023-03-20,2.426553655014439,0.1996016476920961,0.0,0.19253951760760324,0.030405353608708482,0.18811637361174963,0.2049437653818688,0.18439334209797376
2023-03-21,2.455344894309065,0.19726112974057564,0.0,0.1933938954797332,0.030873059322540836,0.18920584357777687,0.20301163071713654,0.1862544411622369
2023-03-22,2.451951110210009,0.1975341619730242,0.0,0.19329057582656506,0.03071841819545372,0.18864275803235617,0.201405915836898,0.18840817013570282
2023-03-23,2.4836177328594355,0.19501556191440383,0.0,0.1906063210165101,0.030424180456214495,0.18678049169728997,0.20648812219541166,0.1906853227201699
2023-03-24,2.443118476097171,0.1982483094834966,0.0,0.19168087057828456,0.03055035284567556,0.18960074396434226,0.19773837209709952,0.19218135103110148
2023-03-27,2.441803129445174,0.1983551015696393,0.0,0.1935723218958282,0.03067491508910718,0.18915061322937987,0.20048372351633503,0.18776332469971038
2023-03-28,2.4143017525417596,0.20061456992451188,0.0,0.19223553367084384,0.030377424128884188,0.18879173359554138,0.19831928396919876,0.18966145471101992
2023-03-29,2.394597807568767,0.20226532665454777,0.0,0.1933614814730305,0.030544707320898225,0.18935969101157732,0.19567338598298453,0.1887954075569617
2023-03-30,2.3956932389911576,0.20217284077577513,0.0,0.19372872047581535,0.03044810114568467,0.1903988942309096,0.19599770252402113,0.18725374084779411
2023-03-31,2.3954753904447714,0.18897970655272456,0.013208849446522508,0.2,0.03085451514824848,0.2,0.19532323704816967,0.18484254125085733
2023-04-03,2.4544661418385694,0.1844377596512391,0.0,0.19853632063962456,0.031385587213637045,0.20020916860105442,0.1986390097782449,0.18679215411619998
2023-04-04,2.4448497799885263,0.18516321127208502,0.0,0.19794420295458978,0.03168898539272409,0.19984563534731137,0.19806877536019105,0.18728918967309868
2023-04-06,2.4672461852120082,0.18348239387454013,0.0,0.20098491205266608,0.032631704660160805,0.2005978218109615,0.19506545997242264,0.18723770762924888
2023-04-07,2.4605867866610716,0.18397897558200693,0.0,0.19993724735653437,0.03217468632072916,0.19999706788896182,0.195459100399178,0.18845292245258977
2023-04-10,2.42605405375077,0.1865977535169263,0.0,0.20063081592680887,0.03197076273181945,0.1989290644001985,0.19361043664818925,0.18826116677605761
2023-04-11,2.450380428961456,0.18474528729907957,0.0,0.20198773924363353,0.03226381509555697,0.2058544396554412,0.18851939164807063,0.18662932705821816
2023-04-12,2.4615887989981022,0.18390408524964819,0.0,0.20091650626958102,0.03289436240161813,0.2066319087749906,0.1903457117366736,0.18530742556748847
2023-04-13,2.4513646569975602,0.1846711116798877,0.0,0.20106980086141768,0.032887981623451204,0.2138075070533316,0.18527601333119814,0.18228758545071364
2023-04-14,2.4543247533231787,0.18444838472478886,0.0,0.2015871418727253,0.03303653311575335,0.21068320134699584,0.18936080114047363,0.180883937799263
2023-04-17,2.471948622817953,0.1831333516246244,0.0,0.20316763177388406,0.033913348366269774,0.2094657261066525,0.1890801268697161,0.18123981525885316
2023-04-18,2.4504340014428516,0.1847412483151849,0.0,0.20304879674374338,0.03322364193360775,0.20757253280709384,0.1885826933540791,0.18283108684629096
2023-04-19,2.43158150827933,0.1861735807741315,0.0,0.20017474332209165,0.031997598911014516,0.20484200732575655,0.19160756597805545,0.1852045036889504
2023-04-20,2.41301088256123,0.18760637990162032,0.0,0.19877844488974797,0.031696884150218305,0.2030656368584802,0.19294524754723272,0.1859074066527005
2023-04-21,2.390369713940197,0.18938335509376858,0.0,0.1957461318172289,0.03081919085477947,0.19851415235527542,0.20078600408537478,0.1847511657935729
2023-04-24,2.332958521640172,0.19404384267503427,0.0,0.19832494924566724,0.0317379050580116,0.20128844735620047,0.19028871207167697,0.18431614359340942
2023-04-25,2.3109765192233125,0.19588958718311478,0.0,0.19738699017567152,0.032277762324040817,0.19802789242271876,0.19009696456166594,0.1863208033327882
2023-04-26,2.3059104092612412,0.19631995871234187,0.0,0.19976165545501706,0.03271118051938674,0.20120879835189234,0.185284234870454,0.18471417209090807
2023-04-27,2.307807610020828,0.19615856814703914,0.0,0.19846611404522146,0.03189315605713042,0.19936675702426834,0.18577622715920517,0.18833917756713545
2023-04-28,2.329875805841277,0.19264716578669971,0.0016530998555639997,0.2,0.03176096286749773,0.20004467273064616,0.18649819662479425,0.18904900199036215
2023-05-04,2.310003981623538,0.194304414278483,0.0,0.19838291430900662,0.0299296816216294,0.1943040395631857,0.19039124878025676,0.19268770144743852
2023-05-05,2.2734742414552525,0.19742645966510697,0.0,0.1964423139370365,0.02999453270593074,0.19232023206010512,0.18879946899018013,0.19501699264164046
2023-05-08,2.3287202245019603,0.19274276313133265,0.0,0.19347772135567595,0.030029192740276957,0.19002345487148367,0.1956010180713967,0.19812584982983406
2023-05-09,2.3289371218517667,0.1927248127134682,0.0,0.19870798323374655,0.031565969075242596,0.1916671753020194,0.1914682557637393,0.19386580391178398
2023-05-10,2.3191699021593464,0.19353647622471004,0.0,0.19816643684732893,0.03136693422409161,0.1914126661237125,0.19384188988180137,0.1916755966983556
2023-05-11,2.295005359668177,0.19557425813385532,0.0,0.2006626513139007,0.031467165414053304,0.19281500177103728,0.18933186117350162,0.19014906219365182
2023-05-12,2.2571548663842167,0.1988538656850506,0.0,0.20036192162970168,0.03083511423423115,0.19184062428171295,0.18760262388849516,0.19050585028080846
2023-05-15,2.3118876900267247,0.19414609652821713,0.0,0.20049874394760359,0.031142230675440065,0.19445002575791864,0.18773489323368217,0.19202800985713847
2023-05-16,2.3036576535619466,0.1948397019567193,0.0,0.20039875660004874,0.031224842617223462,0.19392315382882822,0.18689949677798762,0.19271404821919255
2023-05-17,2.324719037416553,0.19307450208224863,0.0,0.19866408233937233,0.031235286708901817,0.19262019369712644,0.18868862209580814,0.19571731307654258
2023-05-18,2.327000962795847,0.19288516756393947,0.0,0.19669144735216698,0.03078872042578365,0.19031501382628382,0.19354455075369467,0.19577510007813137
2023-05-19,2.319603508332956,0.19350029822678572,0.0,0.19504882178289074,0.030649827855454514,0.19016371945770194,0.1932358476487257,0.1974014850284414
2023-05-22,2.3068560382885765,0.1945695627210947,0.0,0.19653422150100824,0.030361485098072814,0.19136703002002112,0.18993486249856126,0.19723283816124182
2023-05-23,2.2874207371855073,0.19622274264357364,0.0,0.1977108448361057,0.03034057129710033,0.19207032360639167,0.1872872110622489,0.19636830655457965
2023-05-24,2.291954789558867,0.19583456561842338,0.0,0.19551472026540065,0.030155780853758474,0.1909229857465364,0.18626794466328778,0.20130400285259328
2023-05-25,2.2850722647676003,0.19642440965689745,0.0,0.19536296627970878,0.029957812186187812,0.18980472573823845,0.18653976557311133,0.2019103205658561
2023-05-26,2.2840496073539094,0.1965123564677369,0.0,0.1938038461155591,0.029874916893128003,0.1897357024084166,0.18756363654016142,0.20250954157499804
2023-05-29,2.2791386722553257,0.19693578810901013,0.0,0.19240628798025444,0.02932158641995336,0.18999019407588955,0.18891016217693918,0.20243598123795328
2023-05-30,2.2908426084755367,0.19592964133359347,0.0,0.19084868427396465,0.029536669496356405,0.18978728030273379,0.190974063208344,0.20292366138500773
2023-05-31,2.2977597368947,0.06732232173397268,0.12799249502626803,0.2,0.15000000000000002,0.18827332391736268,0.18857744410840818,0.20582691024025643
2023-06-01,2.324695503933382,0.06654227188586959,0.0,0.1985238440043793,0.14730668468760974,0.18715089901926985,0.1932853322204541,0.20719096818241747
2023-06-02,2.3290152644608297,0.06641885205093523,0.0,0.20075852199869307,0.14889283901236716,0.19103215913199867,0.1915791839519452,0.20131844385406078
2023-06-05,2.316998640172541,0.06676331940491509,0.0,0.20011171943018444,0.14817941228644232,0.19004954915657768,0.1932857373589867,0.20161026236289376
2023-06-06,2.2699262238483304,0.06814781848387041,0.0,0.19935097356863285,0.1497358350852308,0.1907368493199596,0.1926363624514005,0.19939216109090588
2023-06-07,2.263895021963708,0.0683293698576245,0.0,0.19919102525376467,0.1481237914859985,0.18938069884110137,0.19402519231318618,0.20094992224832475
2023-06-08,2.250157237037266,0.06874653812116305,0.0,0.19997260324060928,0.1458205661002669,0.19053691640095682,0.1935212269144352,0.20140214922256883
2023-06-09,2.28283944224831,0.06776233028558609,0.0,0.20164982036853796,0.144073414258613,0.1881172364593891,0.19784232741845137,0.20055487120942253
2023-06-12,2.2941375165809608,0.06742861714110926,0.0,0.2000600583013304,0.14442871034971533,0.1890305174755846,0.19441975289995228,0.20463234383230813
2023-06-13,2.2939378210856196,0.06743448704349997,0.0,0.19939548881961355,0.14410244659495225,0.18843368218548698,0.19623701744468633,0.20439687791176084
2023-06-14,2.3002024054113512,0.06725082971423524,0.0,0.1993625327055189,0.14361343779305258,0.18746176885412044,0.19771345613728525,0.2045979747957877
2023-06-15,2.3243360749757556,0.06655256180034386,0.0,0.20091027505561496,0.14623070319697193,0.18899565041383937,0.19608702046369217,0.20122378906953772
2023-06-16,2.342781661513512,0.06602856886572073,0.0,0.19949537588724822,0.1465486530005746,0.18855850112107542,0.1989854233119557,0.2003834778134253
2023-06-19,2.3385360996658533,0.06614844230828676,0.0,0.1977669952357981,0.14458304937214234,0.1864944450762617,0.20351444953868583,0.2014926184688252
2023-06-20,2.336487031703654,0.06620645360988808,0.0,0.19752195553340754,0.1433316577610266,0.1865074675733641,0.20277380088917024,0.20365866463314358
2023-06-21,2.3043454104531294,0.06712991879293562,0.0,0.1968825180096977,0.14215056796523287,0.18483527523903306,0.20603227367833696,0.20296944631476374
2023-06-26,2.2796060783768795,0.06785844350122772,0.0,0.19884760925735628,0.14120906280094853,0.18699547923093662,0.20348545279636612,0.20160395241316478
2023-06-27,2.3132954236389445,0.06687019681699602,0.0,0.19789602163192638,0.14107259299063593,0.1854885155931918,0.20573502294021023,0.20293765002703965
2023-06-28,2.299642396366249,0.0672672066400517,0.0,0.19830560426987728,0.13925445916407309,0.1852132830999836,0.203795738701387,0.20616370812462725
2023-06-29,2.3238730232560703,0.06656582297162228,0.0,0.19943560734346358,0.14043047124359062,0.186157702636656,0.19939604546554504,0.20801435033912252
2023-06-30,2.3346614004612336,0.05569520957059615,0.01056231554801193,0.2,0.15000000000000002,0.18665133901243414,0.19910935825550596,0.20854409316146386
2023-07-03,2.344418393356412,0.055463417427344064,0.0,0.2005077088759024,0.15124989190473548,0.18647461327880704,0.19961948787645048,0.20668488063676066
2023-07-04,2.403752118062516,0.054094369797113906,0.0,0.19702878172067984,0.15067824354637446,0.18216434562389988,0.21420943954402685,0.2018248197679051
2023-07-05,2.4921676545688163,0.05217524420425357,0.0,0.20697832410277275,0.15986583448637307,0.1872739515336638,0.20137335095897996,0.19233329471395694
2023-07-06,2.444972261591796,0.05318238493651217,0.0,0.2011758487531889,0.1612517872568674,0.18484720911145758,0.2049226467403177,0.19462012320165625
2023-07-07,2.4173682796445015,0.053789675768473044,0.0,0.20298571955638475,0.1608825254027498,0.18753995386460823,0.1998823901180535,0.19491973528973056
2023-07-10,2.4297948470034516,0.053514582161300006,0.0,0.1999273166326646,0.1580070582371369,0.18383060682286015,0.20960198951802955,0.19511844662800884
2023-07-11,2.440022798545802,0.053290262719087655,0.0,0.20013541656775788,0.15705272303773724,0.1827717524120787,0.21197305839983863,0.19477678686349995
2023-07-12,2.401970363483718,0.0541344963917374,0.0,0.2022432795651639,0.15889806823542205,0.18464227755840426,0.2114110587342918,0.1886708195149807
2023-07-13,2.409247366147407,0.05397098604407624,0.0,0.2025289208580854,0.15935463551370319,0.1851064565149989,0.21214382697863016,0.1868951740905061
2023-07-14,2.3888385611455725,0.054432081803264865,0.0,0.2019576943926514,0.15753455403800742,0.18462667232552532,0.2122274569484971,0.1892215404920539
2023-07-17,2.351488259389851,0.05529666391309507,0.0,0.19765030627714034,0.1550372121335208,0.17978164896782048,0.21630091507431684,0.19593325363410652
2023-07-18,2.340545994543774,0.05555518083310074,0.0,0.19983273190705164,0.15591423561241988,0.18152375252791425,0.21032483975066973,0.19684925936884362
2023-07-19,2.317509607734021,0.05610740751241472,0.0,0.20156491846731725,0.15561936476875557,0.18226579350950634,0.2071407523268418,0.19730176341516426
2023-07-20,2.2836624017062706,0.05693900108786487,0.0,0.20395052680156994,0.15605384845012069,0.1845052052171269,0.20290485860932478,0.19564655983399284
2023-07-21,2.2734563641870795,0.05719461258345471,0.0,0.20391605123855408,0.15497844997000584,0.18517878659261477,0.20425171192399186,0.1944803876913788
2023-07-24,2.28065127850946,0.05701417713454693,0.0,0.20189520782105305,0.15376055988023096,0.18305244778322943,0.20404194029781764,0.20023566708312196
2023-07-25,2.3146066654827377,0.05617777651562672,0.0,0.20292054698835382,0.15386493435584891,0.18340610050183045,0.20583041001962837,0.1978002316187116
2023-07-26,2.292370639851545,0.05672270169342686,0.0,0.20463191132973516,0.15390694012073064,0.18487829017698343,0.20242231357479554,0.1974378431043283
2023-07-27,2.2868400985037787,0.05685988104727746,0.0,0.2036671257293693,0.154019510054554,0.18332604245288556,0.20421210985211463,0.19791533086379898
2023-07-28,2.2943591619669124,0.05667354010241232,0.0,0.20582386312626125,0.1547569543018851,0.18502464206511,0.1989348925030162,0.1987861079013151
2023-07-31,2.3231456055193207,0.05597128981762711,0.0,0.20690788024747842,0.1559574647672778,0.18530566391684783,0.198034224301919,0.1978234769488498
2023-08-01,2.317926845892209,0.05609730790490852,0.0,0.20796670907182904,0.15594997598917143,0.1872402191621023,0.19698347555634707,0.19576231231564156
2023-08-02,2.299822111070821,0.05653891896644381,0.0,0.20840857437268442,0.15583513442077152,0.18856128887404736,0.19537371810880338,0.1952823652572495
2023-08-03,2.3008632553424118,0.05651333501595612,0.0,0.20874096778819676,0.1569000798797264,0.18801738560255,0.19564429154300422,0.1941839401705665
2023-08-04,2.3093024164036375,0.05630681155115613,0.0,0.2078931127514469,0.1562238545674725,0.18870100054516517,0.196646133855548,0.19422908672921135
2023-08-07,2.3295498750015082,0.05581741664791984,0.0,0.2089520143535839,0.16169684838926865,0.18887261931699328,0.19536244087876373,0.18929866041347057
2023-08-08,2.3238413073443893,0.05595453336857248,0.0,0.20878934249175654,0.16490464455324652,0.1893365890908934,0.1925013038260454,0.18851358666948553
2023-08-09,2.3097761246205515,0.056295263679041696,0.0,0.21006074720567397,0.16390372146544216,0.18881456997933543,0.19403111906453466,0.18689457860597217
2023-08-10,2.3071848706360454,0.05635849022329209,0.0,0.20936050654047209,0.16408780561783418,0.1882644279341448,0.194320639362152,0.1876081303221049
2023-08-11,2.2537390506085737,0.057694991769325354,0.0,0.20962063954364077,0.16423796757703082,0.18789125344892707,0.19313833019413074,0.18741681746694525
2023-08-14,2.2486030964772272,0.05782677084220833,0.0,0.20844028729103242,0.1614972257449274,0.18691269845968347,0.19644459365918657,0.18887842400296181
2023-08-15,2.2320982972583785,0.058254359198598005,0.0,0.20848608699749063,0.16141453890677585,0.18530097826640957,0.1962689893389195,0.19027504729180642
2023-08-16,2.1885475577249096,0.05941358482985859,0.0,0.20931521536758393,0.16082834782332173,0.18320299510989038,0.19609866673109752,0.19114119013824785
2023-08-17,2.229711727824538,0.05831671168628361,0.0,0.20721216934885392,0.1603090967097088,0.18155587714154914,0.19847941810849912,0.19412672700510544
2023-08-18,2.19251887819401,0.05930596870489657,0.0,0.207771842890634,0.1595621173409722,0.18062537244532603,0.19822982118439236,0.1945048774337789
2023-08-21,2.1688985916965335,0.059951837523836704,0.0,0.20686594720775753,0.15806944436627884,0.180160060379349,0.19886534484316767,0.19608736567961027
2023-08-22,2.1774557556923577,0.05971623333109877,0.0,0.20334769571081995,0.15919343188399718,0.17929052796325043,0.20180121652501318,0.19665089458582058
2023-08-23,2.1168722605645574,0.06142527274668452,0.0,0.2021178299340939,0.1592055226152223,0.17810816937861007,0.2012556922889779,0.19788751303641125
2023-08-24,2.125103725468156,0.06118734554776761,0.0,0.20198172337382228,0.1594829372868193,0.1779147841832122,0.20039840608411968,0.19903480352425884
2023-08-25,2.0638126065852873,0.06300448769436029,0.0,0.20312794124251426,0.15875295908118262,0.18013098874424457,0.19482370381048708,0.20015991942721115
2023-08-28,2.1004390232385615,0.06190584660466958,0.0,0.20416655660929917,0.15886807425448815,0.18050631036416384,0.19622392307817754,0.19832928908920172
