quant_rank,code,stock_name,industry,industry_source,industry_update_date,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons
1028,002842,翔鹭钨业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,35.35,0.9632,0.816,329.0049,44.82,37.92,34.52,22.31,1.2058,0.9113,NONE,4.2,-11.4532,3.0457,2831631262.25,32.2592,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1029,002606,大连电瓷,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.7,0.9656,0.828,58.3815,13.54,14.37,13.04,11.03,-1.1386,0.7915,NONE,0.68,2.1635,14.0784,319580717.45,32.2211,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1030,000582,北部湾港,G55水上运输业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.16,0.9592,0.804,36.9325,11.23,11.86,11.13,9.88,-1.5908,0.3796,NONE,0.46,-1.7569,1.2481,441072967.1,32.2196,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1031,002423,中粮资本,J68保险业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.77,0.6088,0.04,6.5614,8.85,9.4,10.25,11.48,0.1471,-1.4173,NONE,0.36,0.5474,-20.1878,168409666.35,32.2093,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1032,002444,巨星科技,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,29.88,0.6664,0.124,19.1863,31.01,32.28,33.21,32.61,0.6133,0.3622,NONE,1.76,-3.0214,-5.9174,569030504.3,32.2061,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1033,000333,美的集团,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,78.99,0.924,0.68,12.5374,78.52,79.99,78.57,76.91,-1.2141,0.3196,NONE,2.4,-8.7625,-0.1978,3359154989.4,32.204,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1034,002136,安 纳 达,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.98,0.504,0.384,15.6371,13.15,13.66,13.43,12.53,0.5622,-0.156,NONE,0.7,-2.466,-10.3992,145870486.9,32.1896,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1035,002429,兆驰股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.3,0.9408,0.704,136.2385,10.93,11.58,10.77,8.25,-1.068,0.4698,NONE,0.86,-4.688,-5.0129,1337799689.45,32.1299,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1036,002896,中大力德,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,75.97,0.7912,0.212,40.3732,77.8,77.93,79.0,82.9,-3.5477,0.4831,NONE,4.87,-8.1647,-1.9655,1194600144.7,32.087,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1037,002171,楚江新材,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.8,0.8624,0.492,33.9387,13.84,12.56,12.63,11.68,-1.5162,0.6369,NONE,1.09,-9.696,-0.469,2135107720.3,32.0835,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1038,000099,中信海直,G56航空运输业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.93,0.56,0.012,2.8044,15.25,16.45,18.09,20.07,-3.3088,-1.5209,NONE,0.58,-13.3134,-24.0529,233305360.35,32.0563,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1039,002273,水晶光电,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,30.91,0.956,0.78,58.2693,35.08,35.45,30.71,27.22,-1.1178,1.0207,NONE,3.02,-8.1523,-2.3195,3048462602.05,32.0528,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1040,002245,蔚蓝锂芯,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.14,0.744,0.728,44.2351,20.29,21.22,19.42,18.16,-0.0394,0.7311,NONE,1.82,-4.8877,-5.7231,2775069467.05,32.0389,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1041,000751,锌业股份,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.84,0.8984,0.564,52.6814,5.52,5.62,5.7,4.68,1.3861,-0.5366,NONE,0.44,3.2248,-13.9665,778294690.15,32.0258,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1042,002440,闰土股份,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.78,0.912,0.66,44.0353,10.44,10.35,11.14,9.24,3.2076,-1.5003,NONE,0.78,12.0147,-22.7977,756375346.1,32.0217,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1043,002917,金奥博,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.12,0.4512,0.008,0.4965,10.87,12.64,13.27,13.69,-5.1936,-2.4557,NONE,0.43,-15.5482,-32.7116,67662377.05,31.9605,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1044,002957,科瑞技术,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,44.71,0.964,0.82,178.9145,52.35,50.59,38.94,28.64,-4.5302,1.2881,NONE,3.98,-15.1146,3.6659,1441426228.1,31.9551,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1045,002470,金正大,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,1.93,0.5104,0.544,14.2012,2.07,2.44,2.48,2.13,-3.0033,-3.3538,NONE,0.12,-13.5836,-38.1107,285635573.45,31.8206,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1046,002064,华峰化学,C28化学纤维制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.11,0.7656,0.52,52.259,10.37,10.67,11.14,9.87,0.8066,-0.4337,NONE,0.71,1.2246,-14.0852,717758889.9,31.8139,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1047,000060,中金岭南,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.49,0.9224,0.616,40.1728,7.58,7.37,7.17,6.2,-1.2126,0.5409,NONE,0.5,-10.7948,-2.229,2112163886.2,31.7976,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1048,000630,铜陵有色,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.1,0.9272,0.636,83.1832,6.73,6.56,6.68,5.66,-0.6857,0.028,NONE,0.37,-6.7372,-6.5204,3869917035.35,31.7742,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1049,002366,融发核电,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.27,0.592,0.012,1.5414,5.76,6.65,7.26,7.64,-3.2001,-2.2842,NONE,0.29,-12.8881,-31.6437,253943543.05,31.7684,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1050,002730,电光科技,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,28.1,0.96,0.8,92.7298,29.12,29.96,24.71,20.36,-1.2631,-0.1122,NONE,1.7,-2.6798,3.6847,392938131.3,31.7677,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1051,002993,奥海科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,55.79,0.9672,0.836,44.0485,65.54,60.1,54.12,48.89,-1.2267,1.6406,NONE,5.81,-15.2418,1.9139,765366366.35,31.7672,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1052,000682,东方电子,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.06,0.88,0.432,17.7734,12.67,13.17,13.26,12.35,-0.3892,-0.0923,NONE,0.56,0.5472,-5.0108,433641098.9,31.7352,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1053,001872,招商港口,G55水上运输业,baostock.query_stock_industry,2026-07-06,2026-07-10,20.55,0.8376,0.56,6.5871,20.27,21.45,21.15,20.72,-0.0592,-0.3631,WEAK,0.72,1.1829,-10.1244,62068779.85,31.7315,HARD_REJECT,price_too_high,,price_too_high
1054,002767,先锋电子,C40仪器仪表制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.2,0.824,0.168,10.9756,17.67,19.05,20.86,20.42,0.655,-1.1329,WEAK,1.16,-0.1998,-19.5853,79641863.05,31.7089,HARD_REJECT,price_too_high,,price_too_high
1055,002348,高乐股份,C24文教、工美、体育和娱乐用品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.98,0.9712,0.856,202.4793,11.11,11.9,9.57,6.91,-3.7292,1.4406,NONE,0.6,-9.042,14.3974,357242188.0,31.708,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1056,002050,三花智控,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,43.2,0.8728,0.364,71.6329,44.34,46.94,48.16,43.2,-1.5226,0.0202,NONE,2.57,-6.7606,-7.2459,5864588502.5,31.6993,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1057,001336,楚环科技,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,21.95,0.3573,0.064,3.8316,22.98,26.1,26.5,25.14,-3.4413,-1.3121,NONE,1.07,-11.719,-19.8154,41379721.4,31.6827,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1058,003003,天元股份,C23印刷和记录媒介复制业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.17,0.36,0.028,2.2111,10.49,12.09,12.83,12.83,-2.889,-1.9747,NONE,0.45,-10.6692,-26.3831,47533098.75,31.6537,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1059,002426,胜利精密,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.36,0.8184,0.256,10.5263,3.84,3.77,3.89,3.65,-1.3614,-0.2252,NONE,0.24,-2.7771,-12.6305,852370407.25,31.5592,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1060,002465,海格通信,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.58,0.8848,0.444,19.9647,12.94,14.98,16.1,14.57,-3.5271,-1.1854,NONE,0.72,-1.4579,-14.2012,1173161582.2,31.5341,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1061,002237,恒邦股份,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.84,0.8248,0.244,11.3617,13.77,14.74,15.71,14.35,0.6321,-1.2098,NONE,0.84,3.1643,-18.8908,521331630.75,31.5274,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1062,001267,汇绿生态,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,43.39,0.9483,0.768,372.658,51.45,53.68,43.65,29.55,-3.7523,-0.023,NONE,4.15,-12.8501,-3.0789,2275935975.7,31.5071,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1063,000539,粤电力Ａ,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.04,0.8288,0.764,36.6516,6.84,7.08,6.17,5.41,-6.5359,0.5464,NONE,0.38,-21.3109,4.5915,990968666.4,31.4281,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1064,002947,恒铭达,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,70.69,0.9552,0.776,114.7979,79.89,82.51,66.19,54.09,-3.7551,1.0007,NONE,5.53,-17.2562,0.0754,934819776.8,31.3819,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1065,000601,韶能股份,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.43,0.9288,0.712,36.8085,6.52,7.17,6.57,5.87,-3.4064,0.0186,NONE,0.44,-8.1225,-7.4504,500736315.15,31.3791,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1066,002692,远程股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.78,0.4192,0.028,3.8462,3.91,4.96,5.34,5.33,-3.6155,-3.9605,NONE,0.19,-9.3401,-44.5288,60649355.1,31.3302,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1067,001696,宗申动力,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.62,0.6944,0.14,30.575,21.66,18.66,19.88,21.71,1.395,0.0742,NONE,1.95,-12.475,-5.2857,2341643015.45,31.3239,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1068,002806,华锋股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.72,0.9376,0.816,35.5172,18.88,16.92,15.6,14.02,-3.2432,1.2337,NONE,1.2,-13.293,4.9608,431434421.2,31.3217,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1069,000421,南京公用,D45燃气生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.18,0.444,0.036,4.4355,5.24,5.76,6.36,6.6,-1.7904,-1.7401,NONE,0.18,-5.7389,-21.4209,32886875.5,31.3052,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1070,002956,西麦食品,C14食品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,21.35,0.7872,0.232,12.9032,21.19,24.26,25.77,24.14,-0.1343,-2.4844,WEAK,1.29,-0.9819,-29.4425,92161222.5,31.2926,HARD_REJECT,price_too_high,,price_too_high
1071,000737,北方铜业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.47,0.8384,0.2,17.3095,13.75,14.03,14.86,14.21,-0.5606,-0.5093,NONE,0.7,-3.889,-14.3977,939543087.05,31.2713,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1072,000070,特发信息,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.0,0.9496,0.748,143.2432,20.22,19.61,17.59,13.79,-0.7901,-0.699,NONE,1.67,0.5567,-19.1257,2161632157.75,31.2431,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1073,000415,渤海租赁,L71租赁业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.19,0.9144,0.636,26.2048,4.31,4.34,4.47,4.04,3.6654,-0.0384,NONE,0.21,5.3049,-9.8514,394072143.9,31.2275,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1074,003002,壶化股份,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.82,0.4976,0.008,1.2643,18.78,23.39,25.64,26.38,-5.5967,-3.6487,NONE,0.81,-21.101,-43.1364,58943082.95,31.2132,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1075,000920,沃顿科技,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.75,0.9288,0.644,22.8324,13.91,12.58,12.68,12.46,-1.6618,0.2657,NONE,1.05,-7.4228,2.7992,391906367.5,31.1911,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1076,002392,北京利尔,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.37,0.8504,0.252,18.2986,8.15,8.56,8.23,8.05,0.2523,0.4558,NONE,0.62,-1.8507,-2.7786,391923331.1,31.1908,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1077,002276,万马股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.75,0.5336,0.012,1.5625,10.44,12.18,14.17,15.3,-3.0731,-2.7814,NONE,0.43,-9.7616,-35.3828,226205347.0,31.1229,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1078,002406,远东传动,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.51,0.6272,0.008,0.774,6.96,7.7,7.79,7.82,-2.835,-0.4374,NONE,0.27,-11.0196,-16.1027,156753038.1,31.1116,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1079,002076,星光股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.15,0.5064,0.596,18.7845,2.38,2.4,2.28,2.14,-3.05,0.4333,NONE,0.17,-12.8639,-4.6845,128006399.7,31.0977,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1080,002891,中宠股份,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,27.1,0.5136,0.032,4.5525,27.39,31.28,38.27,47.67,-0.5663,-2.9502,NONE,1.24,-1.8613,-31.9932,178248180.9,31.0664,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1081,000969,安泰科技,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.98,0.8816,0.408,59.2032,24.12,22.7,23.09,19.7,-0.2605,0.1183,NONE,1.73,-11.4727,-8.8814,1723120857.4,31.0646,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1082,002778,中晟高科,C25石油、煤炭及其他燃料加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.08,0.42,0.012,2.5153,16.19,18.44,19.9,20.0,-2.9638,-2.5237,NONE,0.84,-11.9214,-30.5484,45224611.2,30.9216,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1083,002031,巨轮智能,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.48,0.7016,0.016,2.6217,5.71,6.31,6.82,7.45,-3.3751,-0.6399,NONE,0.43,-6.0065,-15.9039,787592765.75,30.909,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1084,000544,中原环保,D46水的生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.07,0.4376,0.008,1.4347,7.34,7.89,8.26,8.42,-2.0678,-1.0346,NONE,0.17,-8.8926,-17.6853,28483598.3,30.8877,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1085,002155,湖南黄金,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,2026-07-10,23.76,0.9056,0.592,35.0,25.09,26.51,28.64,24.39,0.1437,-2.0999,NONE,1.63,0.5323,-24.1635,1779695310.7,30.7369,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1086,002602,世纪华通,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,14.04,0.8408,0.204,26.7148,13.71,14.93,16.54,16.47,-0.9,-1.5608,NONE,0.79,-6.3176,-18.0338,2488502260.95,30.6649,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1087,000026,飞亚达,F52零售业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.54,0.9624,0.812,48.4802,20.74,20.6,18.0,17.35,-2.0703,2.0049,NONE,1.45,-8.1301,14.64,284115904.5,30.6443,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1088,002669,康达新材,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.54,0.6768,0.28,15.4305,16.61,15.41,14.75,14.23,-3.993,0.8056,NONE,1.26,-22.6814,-1.9357,691684177.5,30.6383,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1089,002837,英维克,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,73.54,0.8736,0.368,155.8803,75.53,87.95,94.06,80.34,2.153,-1.941,NONE,6.17,8.2215,-32.9385,5405231757.25,30.6283,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1090,002516,旷达科技,C17纺织业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.25,0.5808,0.092,3.5503,5.69,5.92,6.12,6.03,-2.5362,-0.3508,NONE,0.22,-12.6284,-11.5134,131984253.1,30.5835,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1091,000831,中国稀土,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,47.82,0.8448,0.324,36.7849,55.54,53.76,53.64,50.5,-2.0104,-0.2751,NONE,3.22,-12.4096,-12.8246,3390645876.3,30.5766,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1092,002213,大为股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,32.98,0.9504,0.752,100.3645,36.96,37.64,33.08,27.4,-2.4213,0.4059,NONE,2.55,-16.2451,-9.1709,801260169.85,30.5584,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1093,002615,哈尔斯,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.38,0.5976,0.052,18.08,7.07,7.81,8.12,8.14,-2.7784,-0.964,NONE,0.47,-9.2909,-13.6589,127623003.15,30.5434,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1094,002886,沃特股份,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.41,0.8104,0.528,22.459,28.08,26.54,24.65,22.65,-3.6906,0.695,NONE,1.99,-20.6994,-1.9177,487422643.9,30.533,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1095,000889,中嘉博创,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.09,0.6128,0.02,2.3179,3.47,4.16,3.88,3.81,-3.9292,-1.4895,NONE,0.2,-13.2767,-25.6072,176145171.45,30.5051,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1096,000020,深华发Ａ,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.6,0.4176,0.012,2.1195,11.2,13.09,14.37,14.42,-2.8786,-3.0744,NONE,0.53,-10.6351,-37.5146,45737690.65,30.3965,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1097,002342,巨力索具,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.07,0.924,0.62,77.9743,10.26,14.2,14.22,10.85,-1.3836,-2.6917,NONE,0.94,9.611,-36.6859,1288860637.7,30.3925,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1098,002196,方正电机,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.96,0.8544,0.372,39.883,12.69,13.89,14.71,12.68,-1.9138,-1.1003,NONE,0.86,-4.3117,-22.9624,536980180.6,30.3726,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1099,000967,盈峰环境,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.08,0.9456,0.728,44.8166,10.17,11.86,9.98,8.37,-1.6916,-0.2145,NONE,0.83,-9.0344,-19.0151,1336795134.55,30.295,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1100,002580,圣阳股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.38,0.9528,0.764,50.7793,20.97,24.96,19.5,16.46,-3.0603,0.2094,NONE,1.82,-11.7397,-16.4069,1547315255.7,30.2853,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1101,002645,华宏科技,C42废弃资源综合利用业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.16,0.888,0.784,146.4961,28.42,27.84,22.21,18.32,-7.0031,0.7643,NONE,2.08,-28.8689,0.6896,1620750510.8,30.2821,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1102,002177,御银股份,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.36,0.6144,0.016,2.8791,5.83,6.87,7.57,7.46,-3.7343,-2.88,NONE,0.27,-11.6788,-37.6008,207432990.2,30.2754,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1103,002734,利民股份,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.65,0.7864,0.036,5.0336,17.14,17.14,18.13,18.48,0.6077,-0.6117,NONE,0.85,1.3121,-13.8142,381140563.5,30.2583,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1104,001209,洪兴股份,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.29,0.3827,0.028,2.7112,17.03,19.65,20.81,20.12,-4.3163,-1.8021,NONE,0.73,-13.7773,-25.3177,33736736.05,30.1989,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1105,000595,宝塔实业,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.64,0.6288,0.456,18.9873,5.97,6.71,6.5,5.83,-4.1342,-0.4528,NONE,0.4,-14.3805,-14.9118,135169466.8,30.1819,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1106,000425,徐工机械,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.43,0.7744,0.108,7.8005,8.63,9.45,10.32,10.14,-2.8438,-1.7258,NONE,0.44,-6.0566,-23.2199,1224689785.7,30.1723,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1107,000758,中色股份,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.76,0.7688,0.056,13.834,6.68,6.87,7.13,6.71,-1.4744,-0.8369,NONE,0.4,-10.3156,-18.8468,512843158.8,30.1459,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1108,002518,科士达,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,40.99,0.7208,0.292,86.5726,48.7,50.86,51.57,44.31,-2.2145,-0.5008,NONE,3.56,-11.3416,-18.3384,821990546.1,30.132,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1109,003021,兆威机电,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,86.73,0.6976,0.016,6.3519,91.85,98.84,106.74,112.06,-3.8752,-0.7496,NONE,5.57,-12.4573,-17.3817,523794812.6,30.1161,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1110,002017,东信和平,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.67,0.6096,0.016,1.6357,14.98,17.1,19.55,21.86,-3.6689,-2.7004,NONE,0.55,-14.1853,-33.3469,193611334.35,30.1071,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
