date,nav,cash_weight,turnover,w_601899,w_603993,w_600549,w_000657,w_600406,w_600312,w_000400,w_603986,w_603501,w_600460
2025-03-07,1.853258929053445,0.348465567114675,0.0,0.06603358199534035,0.10610247430340734,0.09934064435493736,0.07488205772923129,0.04095461784246097,0.10336602325289779,0.04997746677802104,0.024801467384654493,0.06507041465471612,0.0210056845896584
2025-03-10,1.8745906274857655,0.3445002414148939,0.0,0.06615871083479288,0.11390355058922243,0.09971881374020053,0.07597620508986212,0.03958142773643931,0.10192589511632205,0.049158159828669154,0.024126158741601594,0.06439249167526168,0.0205583452327343
2025-03-11,1.8763586805235886,0.34417562613494435,0.0,0.06542915199712541,0.11227080316505249,0.10208658439473789,0.07828113450393928,0.03952563514380664,0.10209348966303385,0.049111839135978025,0.023312520118718507,0.06319825503270288,0.020514960709960776
2025-03-12,1.878454048511336,0.343791706927691,0.0,0.06618926070779443,0.11351691318321847,0.10056757363213535,0.07646736352560353,0.039518495737496724,0.10388884427264053,0.049640572506859784,0.02334125158421196,0.06241004347741543,0.020667974444932787
2025-03-13,1.8761653454749878,0.34421109273790995,0.0,0.067312640830618,0.11533352386963039,0.10018780797085652,0.07569636658579344,0.03956670369603538,0.1040155765534083,0.05007670349544743,0.022606140016602994,0.060852609271474845,0.020140834972222764
2025-03-14,1.8921779842466435,0.3412981913432751,0.0,0.06881063182817446,0.11450877543655566,0.10048581140396147,0.07541285120422127,0.03950698703330928,0.10450786373604007,0.050314966236050765,0.023427351137769118,0.061430746692720056,0.02029582394792265
2025-03-17,1.874911564435004,0.3444412717767579,0.0,0.06835925458699865,0.11266277650195014,0.09960118795299468,0.07416141622604897,0.0397412435541662,0.10454685442855355,0.050465137709185724,0.02330309375406795,0.06225105233907485,0.02046671117020137
2025-03-18,1.8880236000336295,0.3420491797408892,0.0,0.07008101734683839,0.11385114280879818,0.0992090472871904,0.07378951816021741,0.039410101954009256,0.10467231949362658,0.05100623747760038,0.02348253096750609,0.062005009430607085,0.02044389533271709
2025-03-19,1.883871226002588,0.34280311457023993,0.0,0.07135692973466348,0.11425402372056553,0.09857705602624557,0.07273277705613823,0.03931274761630373,0.10444350998313098,0.05072384499000989,0.023721676989615526,0.06188831170361046,0.020186007609476662
2025-03-20,1.8813336264553862,0.34326549775208515,0.0,0.07195226899724273,0.11501668689322404,0.09790831398903967,0.07247175458663621,0.03962403102161663,0.10491306154485275,0.050480143242651036,0.023290951433193163,0.06102371763861674,0.020053572900841837
2025-03-21,1.8619685072787986,0.3468355781520458,0.0,0.07030525997704934,0.11221616042431391,0.09761027334655116,0.07228204565042926,0.03942105442469835,0.1066019618337182,0.051488715084688656,0.02265517763934602,0.06078140627208954,0.01980236719506988
2025-03-24,1.885191296532398,0.34256307299466937,0.0,0.0713069633571326,0.11614777243767901,0.09750794774066815,0.07189338541284798,0.039119536843612294,0.108437605550604,0.05070909194446996,0.022650619012287463,0.06012150715306814,0.019542497552960864
2025-03-25,1.9020606306595775,0.3395248885935884,0.0,0.07207322476135047,0.11617102459724336,0.09649447011293802,0.0714688924601559,0.039210488680773974,0.11365264921270016,0.05211166446553869,0.02140643761719754,0.058619733452886055,0.01926652604562744
2025-03-26,1.8918315594901596,0.34136068852608803,0.0,0.07163572001322432,0.11528621506069699,0.09701621254676576,0.07114105479827089,0.03934912019382273,0.11335198211137064,0.051669192741746965,0.021098259765756907,0.058768487590124936,0.01932306665213194
2025-03-27,1.8771492919724877,0.3440306673979816,0.0,0.07086214856750346,0.11344333816485125,0.09616804667623077,0.07047373768843851,0.03969386848631449,0.11351387652275292,0.051385133552587996,0.021385610110868862,0.05943335393867979,0.019610218893790367
2025-03-28,1.8751828735649771,0.3443914366043649,0.0,0.07214655098428029,0.11249383848917309,0.09536401637302297,0.06997115291323415,0.039457881889088026,0.11455622196673168,0.05166865726575396,0.021294717835674125,0.05920094694701884,0.019454578731657998
2025-03-31,1.8587218175678724,0.33647897176274455,0.010958627866764013,0.07261630594153723,0.11179498979279359,0.09483819531213619,0.07088084519137366,0.05,0.11324079025700165,0.0498721558558941,0.02145910043118359,0.05941823367080319,0.01940041178453218
2025-04-01,1.8639814985251526,0.335529513819248,0.0,0.07165580399431494,0.11132597973481236,0.09608776126191325,0.07242067350252542,0.050335803341874014,0.11225779146938708,0.04985743802572339,0.021510707746350353,0.059672858339304705,0.01934566876454661
2025-04-02,1.8588937359230016,0.3364478527642548,0.0,0.07012613163516167,0.11070683708452725,0.09594506456028809,0.0721827382586601,0.049995375788518544,0.11422823428446793,0.049551659535539076,0.021588019327644096,0.05996681885385523,0.019261267907083227
2025-04-03,1.8439485055044116,0.3391747676799326,0.0,0.06912445895944709,0.10725792115149411,0.09651821301464829,0.0717418500005417,0.05138883590689301,0.11441631873642644,0.050823690564992516,0.02142285669775977,0.058754430886626394,0.01937665640123814
2025-04-07,1.752407367376455,0.35689236282117487,0.0,0.06550198978424869,0.10159104577689157,0.09279190704293822,0.06800990735920172,0.05295729481421345,0.11771144969154723,0.05026182903224697,0.020292822137526177,0.05564029093865491,0.018349100601356274
2025-04-08,1.779860275005297,0.3513875862903656,0.0,0.06673371633320992,0.09536058352511033,0.09395583936396636,0.06711274824838795,0.05526190756186605,0.12527590507181938,0.0531595849071003,0.01984117995568963,0.053836430051635055,0.01807451869084947
2025-04-09,1.7971240824175587,0.348012033274229,0.0,0.0659620308479703,0.09364818801628592,0.09404989106461732,0.06706956025157677,0.05658591258459785,0.1274443688147976,0.05310635301939821,0.019930919721861035,0.0554207164683539,0.0187700259363121
2025-04-10,1.8128092201373518,0.34500089641028586,0.0,0.06880114487843346,0.0993112985753846,0.09328813452501143,0.06708556418726555,0.05469880483104633,0.12429509872707596,0.05195583900717069,0.020312410016962316,0.05646092334191612,0.018789885499447705
2025-04-11,1.8084009965463455,0.34584188305726227,0.0,0.07065630083885681,0.09971165585365578,0.09315064922568966,0.06724909438174734,0.05483214061349534,0.11871694592328233,0.04946321117151057,0.02119580800096818,0.05935833023772223,0.01982398069580953
2025-04-14,1.8232602060317216,0.3430233402227485,0.0,0.0720116484516803,0.10313755528072294,0.09332212604798243,0.06929495643532063,0.05450715493899739,0.11747811428998091,0.0486950972747398,0.02091216141876764,0.05779068059211216,0.019827165046947398
2025-04-15,1.812036903027882,0.3451479409294318,0.0,0.07254403252032922,0.1026706792436165,0.09322385084063041,0.06823272633785969,0.055065511219150404,0.11725027063986995,0.048586236315566106,0.020716367459344295,0.05683619940263865,0.019726185091563105
2025-04-16,1.801678499992739,0.3471323024450469,0.0,0.07335197353496165,0.10087801917634222,0.09287036078010563,0.06772501701141767,0.05567812879609582,0.115865163465646,0.048278925895748136,0.02068329128368885,0.05737211798318808,0.02016469962775909
2025-04-17,1.8004704991673899,0.34736520607110066,0.0,0.07370539662351222,0.10110467149993212,0.09329916590660338,0.06739520448128603,0.05564142835355595,0.1159429015975179,0.0480721530341038,0.020697168452436236,0.05657345045129223,0.020203253528659475
2025-04-18,1.7973057859525143,0.34797685004767565,0.0,0.07300801483196413,0.10223819471924459,0.09335855072211476,0.06743869211339136,0.05502225827227659,0.11545897999718406,0.04828748224870743,0.020563899037039157,0.056617156547655166,0.020029921462747124
2025-04-21,1.8227693527592996,0.3431157129241056,0.0,0.07602322565533248,0.10379342859337017,0.09308867709004996,0.06901708802104861,0.05396100929691716,0.11520297657046034,0.04782768275732317,0.02105505117755444,0.05694257191638059,0.01997257599745739
2025-04-22,1.828567656745029,0.34202770877043076,0.0,0.07535425346237208,0.10769053166238161,0.09299970494550443,0.06961110655532986,0.05352253182102733,0.11436425525756931,0.04729067608114728,0.020967669400723237,0.05585986232901625,0.02031169971449789
2025-04-23,1.828134098551881,0.3421088236708849,0.0,0.0724616732503942,0.10677668708194465,0.09477494239095116,0.0704406767726526,0.05317054379317108,0.11472961364289856,0.04736613126402601,0.02139258234128858,0.05636322499002839,0.02041510080175981
2025-04-24,1.8177172769166328,0.3440693522092224,0.0,0.07240342418548965,0.10612890370828612,0.09485133366130855,0.0701753080416147,0.05401318025874228,0.1155231661743806,0.04617312692453367,0.0208703440496676,0.05571419950130981,0.020077661285444547
2025-04-25,1.81108148661197,0.3453300199861278,0.0,0.0725823023386995,0.10762402682265494,0.09530296766955484,0.07080548301958807,0.05362210002051836,0.11150797422374868,0.045866777566089124,0.021223101102274194,0.055992314235763216,0.020142933014981223
2025-04-28,1.8024208216361854,0.34698933704087975,0.0,0.07297447297362553,0.10861755502287317,0.09361660912330666,0.07032104422566882,0.05439759265479672,0.10950511955596147,0.04526185611457888,0.02181185692089462,0.05645648442682028,0.02004807194059412
2025-04-29,1.808818028591813,0.3457621474809798,0.0,0.07258661231661324,0.10775870176663645,0.09292071362092498,0.07022174931179319,0.05211661000978288,0.10993827005823208,0.04553461807800706,0.02390799747131892,0.05907613802049793,0.02017644186521348
2025-04-30,1.8044877107796697,0.3415395984883365,0.005050540928359021,0.07206665204439748,0.10690644573896466,0.09262083346857462,0.0703899083846287,0.05209362960413609,0.10862527196963916,0.05,0.02433751059996557,0.06067936894873958,0.020740780752617514
2025-05-06,1.8341113596277614,0.3360232218080298,0.0,0.07213983803708258,0.10580395847026508,0.09487676623926257,0.07197892199527749,0.05166419590157633,0.11037698265066756,0.05061691609322209,0.02453303680414895,0.06134290894687356,0.020643253053594032
2025-05-07,1.8377688091399917,0.33535448264857315,0.0,0.07314582442204134,0.10839675630838848,0.09432889147263977,0.07190919938733933,0.052190173279294844,0.1097535619226824,0.050587263259874005,0.024204477879591867,0.05965795523208924,0.020471414187485496
2025-05-08,1.8352353382878142,0.3358174264406921,0.0,0.07209565643442829,0.10683086171946451,0.09435638005540477,0.07289200670954173,0.053012974558315336,0.1101746127740925,0.051036728645373466,0.023713132189279992,0.0595623627938891,0.020507857679518394
2025-05-09,1.8359262047903586,0.33569105697644375,0.0,0.07159971886247571,0.10554347063193803,0.09637467572520793,0.0751461952231656,0.05292039921182663,0.10972899525702288,0.05040085404367471,0.023123644268002674,0.0592571641223314,0.02021382567791077
2025-05-12,1.8533495049171984,0.33253523233566284,0.0,0.07117992072187851,0.10733105578928123,0.09745229164552675,0.0758250120488936,0.052590764015921096,0.10976505892959179,0.05058489879382709,0.02310597487860556,0.059233233034610866,0.020396557806200744
2025-05-13,1.850910413422695,0.3329734403931306,0.0,0.07148508942734207,0.10840031453250401,0.09671491262258086,0.07453784256655702,0.052708092634908554,0.11011014828710441,0.05067508456554415,0.023141978418439693,0.05900817293582398,0.020244923616064822
2025-05-14,1.8608516838826459,0.33119458877609986,0.0,0.07164981719329719,0.10935931069149375,0.09776860692341877,0.07602762027699189,0.05254593155929137,0.10899024459682233,0.05024055942764212,0.022830486733491383,0.05918342748069541,0.02020940634075589
2025-05-15,1.843285866525497,0.334350747981662,0.0,0.0706771129179579,0.1083828714123884,0.09905828516088667,0.07733858850369149,0.05256443192458678,0.1069427045041819,0.05034135935908831,0.02258694284190729,0.05780308792421834,0.019953867469430904
2025-05-16,1.8588786103466888,0.33154612936338146,0.0,0.06978960690202878,0.10762770230423652,0.10091504638194232,0.08250519716068644,0.05174095031992901,0.10651133810134471,0.049520855050163515,0.022450945655919503,0.05763805704016803,0.01975417172019973
2025-05-19,1.850995944068202,0.33295805438789094,0.0,0.07008681348569441,0.10623049206014679,0.09895123326552752,0.08015550378571763,0.05251356359326302,0.10790028666831082,0.05046101842320501,0.023285331456305458,0.05764374734719633,0.019813955526741978
2025-05-20,1.8567623572603544,0.3319240105266783,0.0,0.0700377123990322,0.1069796248757382,0.09783162551532264,0.08019766922555854,0.05239835023407415,0.10783160384290114,0.0508671506444311,0.023185328598228604,0.059002592011032494,0.019744332127002547
2025-05-21,1.8595346210713866,0.33142916578866244,0.0,0.07405692159966093,0.11005244522707762,0.09717884258022289,0.07906078130859606,0.051961711344978456,0.10627424918734801,0.05008880816402696,0.021681838741576722,0.058500339520165555,0.019714896537684424
2025-05-22,1.8504057828652223,0.3330642467310726,0.0,0.07480284432653363,0.10858455561114205,0.09582430904678288,0.07674890960946718,0.05293864096477264,0.10653121470218034,0.04972407375896863,0.021699900811089374,0.059879558222982764,0.020201746215007886
2025-05-23,1.840635474736179,0.33483219066239145,0.0,0.07524241640271088,0.1074504361342109,0.09684509259914872,0.07715630178773651,0.051770834780649734,0.10696232006120326,0.04965681182348078,0.0213961384472676,0.05885988797665048,0.01982756932454953
2025-05-26,1.8441148752731131,0.3342004429770412,0.0,0.07497316318641821,0.10988621382922194,0.09712242282041282,0.07679090513926909,0.051191129980572035,0.10669344730906695,0.04963395957309222,0.021472853193352417,0.05813128513430806,0.01990417685724492
2025-05-27,1.8185031158538016,0.3389073149470334,0.0,0.07323231484993771,0.10797121521637569,0.09683150908752922,0.07675784036407794,0.05159437531761874,0.10601995233477339,0.049686480333253166,0.021187264785235176,0.05805668349390162,0.019755049270263995
2025-05-28,1.8239028401645687,0.3379039687011055,0.0,0.07344450646004468,0.10827926879070103,0.09706167153366367,0.07845682617002879,0.05129541825525716,0.10550266547221444,0.04961100507772175,0.02123728357420826,0.05769197785461335,0.019515408110441387
2025-05-29,1.8382546977992298,0.3352658415369041,0.0,0.07219006276985165,0.10805670220830231,0.09825252000743673,0.08203420716635137,0.05120925362491115,0.10427532512316441,0.04983956382777631,0.021118087195166863,0.05801139875078943,0.019747037789345778
2025-05-30,1.820606026272767,0.3380969480811986,0.00041876659597472887,0.07254601152167603,0.10816087790623338,0.09723739331408364,0.08260673964404172,0.05173005899516578,0.10188978368613291,0.05,0.021049834849897888,0.05695012927497786,0.01973222272659219
2025-06-03,1.82969225188169,0.33641796346244934,0.0,0.07351143521372745,0.10809304214884705,0.09896987274901305,0.08455975789603025,0.05069584811688034,0.1013838004745494,0.04912770446732762,0.02105394301341469,0.0566673157458078,0.01951931671195293
2025-06-04,1.8480156983024139,0.3330823118583339,0.0,0.07290957474986794,0.10918958169901258,0.1000799415290501,0.08664609358366661,0.050217239013391805,0.1002447216722871,0.04918711694250204,0.021344064017820713,0.05770043402351679,0.019398920910550385
2025-06-05,1.848208200156321,0.3330476193585761,0.0,0.0720552678838077,0.10793930729408244,0.099151448640234,0.08575973147237338,0.05076511021707648,0.10050192886880988,0.049585903906438016,0.021770198301036235,0.05970154134057648,0.01972194271698938
2025-06-06,1.8660906379910716,0.3298560791257805,0.0,0.07241302291271912,0.11119954592402528,0.09865593234568618,0.0854447860040007,0.050874072810515446,0.10112933621334541,0.04936957947550063,0.0225735397220392,0.05903968492383017,0.01944442054255735
2025-06-09,1.8648567993577225,0.3300743206411668,0.0,0.07178961022131597,0.10989179701690133,0.1005409514501959,0.08564623602574566,0.05076473319561627,0.10112993135065333,0.05010866281504883,0.02244145048429586,0.058010058093370793,0.019602248705689166
2025-06-10,1.8532275816673844,0.3321455752278665,0.0,0.07342228580465665,0.1105813807693416,0.09954415548134382,0.0858191089175,0.05079549460472818,0.10002953150075869,0.049475297836563445,0.021986786167866444,0.05689653914715665,0.01930384454221808
2025-06-11,1.872808722316303,0.3286728291075852,0.0,0.07420046249321513,0.1127874245368065,0.10182540717961698,0.08542688532490678,0.05047799072087123,0.0999741703834271,0.049192482373129474,0.021711153383263494,0.056444736895662456,0.019286457601515657
2025-06-12,1.876284515080107,0.3280639669484141,0.0,0.07723237001377314,0.11425648642670179,0.10193822065951495,0.08440442400671161,0.0506450494393027,0.09820711003706055,0.048750295638714955,0.021817062773394697,0.05570643605572264,0.018978578000688865
2025-06-13,1.8703994036523963,0.32909620262873884,0.0,0.07739171081022321,0.11568716579557127,0.10135178719126865,0.08524795020563894,0.050780638789145016,0.0963342129435953,0.04810544995933737,0.021693311181398143,0.05539372212166164,0.018917848373421562
2025-06-16,1.873551661424185,0.3285424970204217,0.0,0.07592508384623678,0.11457591438553946,0.10238879613883588,0.0854651325800527,0.05086125838491564,0.09709622760471784,0.04818857852947979,0.02204096030326642,0.05591730626522156,0.0189982449413123
2025-06-17,1.87253491570871,0.328720888447676,0.0,0.07613345210993304,0.11417957410758216,0.1025954146995776,0.08543937665175567,0.05110249428598589,0.09648852081199254,0.04844925138824448,0.02229269348769931,0.05554967098614293,0.019048663023410392
2025-06-18,1.8710949461453408,0.32897386763250225,0.0,0.07585750094130349,0.11426744517570304,0.10040727228304247,0.08564956399018758,0.05121308332754522,0.09762027498385971,0.04853347487859365,0.02236480001405908,0.055937020884159416,0.019175695889044168
2025-06-19,1.8582752335664574,0.33124336482690775,0.0,0.07469656845078612,0.11397757752295401,0.10003467552662876,0.08544056684784869,0.05135112925463603,0.09689618833229445,0.04794669611328529,0.022627903007575605,0.056566248947206764,0.019219081169876563
2025-06-20,1.8484390563812059,0.3330060241997599,0.0,0.07526337590066898,0.11504862134225216,0.1006689892134799,0.08421387201419692,0.05239382278752552,0.09473565761076991,0.047512899853945495,0.021962162954833424,0.05609259780413068,0.019101976318437117
2025-06-23,1.8532847034334086,0.33213533786832894,0.0,0.0754887870893287,0.11582888174630417,0.10152478811048268,0.08443115130914254,0.0521369223918714,0.0938206714145336,0.047507143051620834,0.02213590029976031,0.05559802536709753,0.019392391351529214
2025-06-24,1.8628882445399888,0.33042311740662667,0.0,0.07522563420708482,0.11584633135890544,0.10196284488756596,0.08370575150815193,0.05153412919565585,0.09453193425042421,0.048063689102093625,0.022698812873739475,0.05637673035590783,0.019631024853844246
2025-06-25,1.8795558930538785,0.3274929697041027,0.0,0.07634861452953358,0.11542814117352596,0.10401768956822208,0.08289156809770894,0.051550067881341755,0.09481217138661571,0.04798791405945126,0.022787448789158806,0.056914844586623485,0.019768570223715823
2025-06-26,1.8775097210496245,0.32784988234145707,0.0,0.07639014683713756,0.11875530098213365,0.10322731043162711,0.08219023132934908,0.05139319552424466,0.09445442621245022,0.04773616089038511,0.02240338905086093,0.055977825733685725,0.019622130666668906
2025-06-27,1.9039194738109517,0.323302192980343,0.0,0.07849497680115955,0.12297093326054238,0.10149834973194047,0.08183084287208446,0.05058693050672297,0.09509284871777562,0.04831946638320095,0.022645256591262167,0.05582148400573402,0.019436718149234474
2025-06-30,1.918652145659872,0.3193855257292768,0.0014336806306460281,0.07679103619582969,0.12381662659059305,0.1015049325321103,0.0833151866312623,0.05054589290445558,0.09739192615764944,0.05,0.022505278439603198,0.05536221986480336,0.019381374954416313
2025-07-01,1.9255428157366299,0.3182425855323068,0.0,0.07810101085689077,0.12485996959999544,0.10177811022263121,0.08505211358018558,0.049903370603873114,0.09601580938116494,0.04946889666686347,0.02197977128393269,0.05517714915086737,0.01942121312128862
2025-07-02,1.9244625237615314,0.31842123017050594,0.0,0.0792019630435764,0.12671477454997235,0.1008066042778984,0.08495942855287483,0.04986209873838329,0.09536284018937305,0.05010744583231684,0.021452502379861647,0.05388970677960026,0.019221405485636993
2025-07-03,1.9217110160663322,0.3188771459964568,0.0,0.07980396016550219,0.12719408330220425,0.10109809807520152,0.08416697936643112,0.04970221069429006,0.09459844324169278,0.04973221147300905,0.02132092581010324,0.05424138469010842,0.019264557185000496
2025-07-04,1.9141981999247497,0.32012867019584124,0.0,0.07913614692648227,0.12589900757289946,0.1006084681398566,0.08499145300867023,0.04980440583017756,0.09490511652795316,0.050187192228845275,0.02124883833656256,0.05390745299108588,0.019183248241625768
2025-07-07,1.9147814417148137,0.32003115910941216,0.0,0.07813131428804784,0.12406692017218261,0.09988859644153453,0.08440100939358218,0.050067776601933824,0.09810548716971598,0.051116317560471324,0.021591393699392676,0.05353242980529173,0.01906759575843516
2025-07-08,1.9242749667646661,0.31845226634293455,0.0,0.07782717290953536,0.12523971772784057,0.10066946706279657,0.08454638197145041,0.04968218075798974,0.09762147791113295,0.05079365068973826,0.02164516625968844,0.05418216704713103,0.019340351319761955
2025-07-09,1.8958670376326352,0.32322399834451065,0.0,0.07532019652651803,0.12002075973676554,0.10083542851150576,0.08488668156098046,0.05042662530082018,0.09836672225110336,0.05157859550910488,0.0215663736867925,0.0542078429737093,0.019566775598189288
2025-07-10,1.89963174926978,0.32258342937716233,0.0,0.07496497836831903,0.11993357155676804,0.10281900692640256,0.08571430300080286,0.04981195788201759,0.09804157667388073,0.051143196036281195,0.02126924659200247,0.05405633242015757,0.019662401166205656
2025-07-11,1.9154567412345227,0.31991833124784486,0.0,0.07450903474671176,0.11968984001422768,0.10649714897945765,0.08768684632786229,0.049377221209708715,0.0972961461593161,0.05053184873561473,0.021147203404160434,0.05377585672769518,0.019570522447400547
2025-07-14,1.9210725768973549,0.31898311995212314,0.0,0.07506509078934516,0.11904197552488496,0.10559699701018582,0.08897795571216652,0.04920974194834445,0.09797733318511175,0.05116071856824027,0.020948014301085362,0.053627372539581,0.019411680468931495
2025-07-15,1.91340280435653,0.32026174668394636,0.0,0.07552955758471748,0.11951914890051056,0.10483789464000556,0.08848717604965266,0.04933731109257593,0.0974005884347367,0.05079873788654869,0.020568068826017392,0.053448462748418385,0.019811307152870376
2025-07-16,1.9169193222630012,0.3196742383032377,0.0,0.07547263756095608,0.11944920693178916,0.1049406266913362,0.09177889398084292,0.04901494483814568,0.09612518039588534,0.05013953403657784,0.020394457843732876,0.05329799355250144,0.01971228586499488
2025-07-17,1.9208277946200787,0.3190237698296048,0.0,0.07503392174312894,0.11890813804561937,0.10457986856689987,0.09264735265508162,0.04933170652808387,0.09631587991804463,0.050178726773641984,0.02102205389784902,0.05306747921621785,0.019891102825827976
2025-07-18,1.9410965568474732,0.3156925512393949,0.0,0.07578219173237061,0.1192884789907409,0.10664445273162373,0.09453405806423325,0.048564721163501676,0.09562870782970873,0.04967805507950417,0.02065599691017542,0.053893807723977276,0.019636978534769433
2025-07-21,1.9917856527766815,0.30765846886130244,0.0,0.0750714041106385,0.12228806667663389,0.1055869011177634,0.09382428228133978,0.04980568996336368,0.10089403712633724,0.05324836490831605,0.020121717526748836,0.052265808102178894,0.01923525932537728
2025-07-22,2.0461461008533193,0.29948483345232657,0.0,0.0747977719749595,0.12491423631848388,0.10632912437483324,0.10051102053237886,0.04998127706763336,0.10135639530903175,0.05380011371339892,0.019379442388317857,0.05089771221398682,0.018548072654649233
2025-07-23,2.0355024146557033,0.30105084613070066,0.0,0.07503513063050243,0.12472373752064733,0.10623677171023171,0.10714393171064178,0.048146457929560606,0.09690446762128574,0.05134960134522906,0.019669355883303725,0.05106512523647594,0.01867457428142099
2025-07-24,2.0806956828264784,0.2945119410257787,0.0,0.07306690068599077,0.12627902900586724,0.11004543262190607,0.11527243357505597,0.046673486683415824,0.09569120960833413,0.05023427423458456,0.019390376669116267,0.05030610753161604,0.018528808358334516
2025-07-25,2.090854563867166,0.293080989382538,0.0,0.07173890431143704,0.12429656936223982,0.11126905601832454,0.12298457189802176,0.04597905749404521,0.09238722847149233,0.04906045133502671,0.019958383922748724,0.05041812333196432,0.018826664472161598
2025-07-28,2.074338854754973,0.295414475233155,0.0,0.07212148115174424,0.12459630602379185,0.11233674542498534,0.11699365274592466,0.046173728237766686,0.09401707282687283,0.04927671277185136,0.019841372052033162,0.050230172166194326,0.01899828136568065
2025-07-29,2.0865356374560777,0.29368763860669156,0.0,0.07094989823064148,0.1251025465859307,0.11073134570349011,0.12272105442735907,0.04581861675913469,0.09317115288669588,0.04924866896857522,0.019728674996419455,0.04988839447743651,0.01895200835762513
2025-07-30,2.05423337463002,0.29830579709257765,0.0,0.07290353784211932,0.12832372800850433,0.10866382558253068,0.1122186181557088,0.046344377807793866,0.09415463461893855,0.049296842804102056,0.02065620338055801,0.05020409783976617,0.0189283368674005
2025-07-31,2.0091902751690305,0.3630456915405208,0.058070026920677406,0.07204135824437714,0.125495091469037,0.10757487260267731,0.05,0.047115161710286645,0.09465962557052537,0.05012908381394081,0.020630233488911603,0.05022640603536567,0.019082475524357708
2025-08-01,2.000436718045099,0.3646343152499488,0.0,0.07274771522971292,0.12661651381292768,0.1056896133957217,0.04937504046164283,0.0471435966291586,0.0943320408566696,0.050122459384897546,0.020067798897955774,0.04972205991356332,0.01954884616780113
2025-08-04,2.016111539795722,0.36179936401690205,0.0,0.07451057323130067,0.1296068992478343,0.1052419272891916,0.048743103923233826,0.04697546029937226,0.09396664566575623,0.05022605999872363,0.020171849762113857,0.04936870722757613,0.019389409337995326
2025-08-05,2.022218709081115,0.36070671763128814,0.0,0.07424685837574924,0.1309138234976664,0.10492409308906783,0.04868863835496566,0.04689952466429487,0.09423321944560487,0.05011908485305167,0.019968575819245916,0.05007258084891723,0.019226883420148194
2025-08-06,2.037156607565285,0.35806175636001203,0.0,0.07477781412865361,0.13178024782007156,0.10568163796066794,0.049344280691928796,0.046642888117735086,0.09487768410459532,0.05001786419034328,0.019869255324511507,0.049602656067017234,0.019343915234463695
2025-08-07,2.0424958546005962,0.35712575437655747,0.0,0.07511862696448306,0.1310153934974187,0.10609761970468669,0.049398929952224155,0.046803828213690196,0.09499292794742205,0.05006417513220394,0.019714965473171617,0.04933770665404415,0.020330072084097827
2025-08-08,2.055799657318067,0.3548146679997112,0.0,0.07550785093615295,0.13392639574601273,0.10715335567392405,0.04993068893966058,0.0464793258867934,0.09467895436379761,0.05015799226794405,0.019375672559287148,0.04834638178187658,0.01962871384483982
2025-08-11,2.055849951201089,0.35480598788791773,0.0,0.07444039480430852,0.1347583987296601,0.10701318521539882,0.05041599088004108,0.04632686449057714,0.09419543542243358,0.05009079840242678,0.01963357899019417,0.0486180826464536,0.019701282530588407
2025-08-12,2.0541689898069855,0.35509633165758614,0.0,0.0746917536675801,0.1352866552446237,0.10599946280346895,0.05036594934879544,0.04619169093167937,0.09355012238063383,0.049999746968726944,0.02006839747813896,0.04892282211041517,0.01982706740835153
2025-08-13,2.0895538688405146,0.3490830668510051,0.0,0.07601051891987998,0.14299433269028777,0.10623440573466077,0.05067981597491649,0.04528185813097598,0.09202510800600577,0.04878525986181427,0.019890923839301553,0.04954495887550604,0.019469751115646267
2025-08-14,2.0855964557458244,0.3497454509359438,0.0,0.07671746847193689,0.14436348519301853,0.10521570002405468,0.05143540909731372,0.045175995436313024,0.0910138768178687,0.04807584318435038,0.019854723041328928,0.0490969724728165,0.01930507532505473
2025-08-15,2.112844195393457,0.34523505068455596,0.0,0.07613544123362424,0.14832643033448992,0.10573255489155851,0.052636096012999116,0.04461442970936442,0.0913618625311286,0.047733990886285306,0.01990523054271759,0.04883633042280881,0.01948258275046754
2025-08-18,2.1171615734371616,0.34453103723256273,0.0,0.07424328252201817,0.14356296270635824,0.10881156377766019,0.053266937115637736,0.04452345065435215,0.09257735698947367,0.047978284756921424,0.020317874135500454,0.05055996989457268,0.019627280214942488
2025-08-19,2.128506392023753,0.3426947063060969,0.0,0.0721934432734281,0.14387346973477746,0.11257149678213446,0.05594937201391153,0.04432790286498662,0.09249060471159465,0.0474464647183799,0.019816724279026695,0.04924014704004229,0.019395668275621364
2025-08-20,2.149897405500454,0.3392849682124406,0.0,0.07227577211023396,0.14377319314647838,0.11552892629037693,0.05559623056718548,0.04388684983373367,0.09249064818699539,0.047163625932766205,0.02021732045094784,0.050097791584562935,0.01968467368427866
2025-08-21,2.1524960561047504,0.338875358594261,0.0,0.07233391030877283,0.14492924574444274,0.11635285471310067,0.052741038227670345,0.04414357343674886,0.09105764548678436,0.04796775394236818,0.02180573454966838,0.05027849102416683,0.019514393972015907
2025-08-22,2.1766048767064685,0.33512185913548265,0.0,0.07171244560054152,0.1439814091705364,0.11744592167764009,0.05370778029536353,0.04345043971118797,0.09004905983904035,0.048184131480599364,0.023721257243132274,0.052402900483282215,0.02022279536319358
2025-08-25,2.2411467780179573,0.3254708170119618,0.0,0.07488386081327605,0.15209444747126558,0.12091923800290305,0.05333260321205047,0.04301217475339164,0.088117898236353,0.04683683750661652,0.02409475821201981,0.05098717366984741,0.02025019111031483
